%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/23/2014	3:36 PM
0.0	11.4	11.4	11.6	11.7	11.8	11.7	11.9	12.0
10.0	11.4	11.5	11.6	11.7	11.8	11.7	11.9	12.0
20.0	11.4	11.5	11.6	11.7	11.8	11.7	11.9	12.0
30.0	11.4	11.5	11.6	11.7	11.8	11.7	11.9	12.0
40.0	11.4	11.5	11.6	11.7	11.8	11.7	11.9	12.0
50.0	11.4	11.5	11.6	11.7	11.8	11.8	12.0	12.1
60.0	11.4	11.5	11.6	11.7	11.8	11.8	12.1	12.2
70.0	11.4	11.5	11.7	11.7	11.8	11.9	12.2	12.4
80.0	11.4	11.5	11.7	11.8	11.9	12.0	12.3	12.6
90.0	11.4	11.5	11.7	11.8	12.0	12.1	12.5	12.8
100.0	11.5	11.5	11.7	11.9	12.1	12.3	12.7	13.1
110.0	11.5	11.6	11.8	12.0	12.2	12.4	12.9	13.3
120.0	11.5	11.6	11.8	12.0	12.3	12.6	13.1	13.6
130.0	11.5	11.7	11.9	12.1	12.5	12.8	13.3	13.9
140.0	11.6	11.7	12.0	12.2	12.6	13.0	13.6	14.1
150.0	11.6	11.8	12.1	12.4	12.8	13.2	13.8	14.4
160.0	11.7	11.9	12.2	12.5	12.9	13.4	14.1	14.7
170.0	11.7	11.9	12.3	12.6	13.1	13.6	14.3	15.0
180.0	11.8	12.0	12.4	12.8	13.3	13.9	14.6	15.3
190.0	11.8	12.1	12.5	12.9	13.5	14.1	14.8	15.5
200.0	11.9	12.2	12.6	13.1	13.6	14.3	15.1	15.8
210.0	12.0	12.3	12.8	13.2	13.8	14.5	15.3	16.1
220.0	12.0	12.4	12.9	13.4	14.0	14.7	15.5	16.3
230.0	12.1	12.5	13.0	13.5	14.2	14.9	15.8	16.6
240.0	12.2	12.6	13.1	13.7	14.4	15.1	16.0	16.8
250.0	12.2	12.7	13.2	13.8	14.5	15.4	16.2	17.1
260.0	12.3	12.8	13.4	14.0	14.7	15.6	16.5	17.3
270.0	12.4	12.9	13.5	14.1	14.9	15.8	16.7	17.6
280.0	12.4	13.0	13.6	14.3	15.1	16.0	16.9	17.8
290.0	12.5	13.1	13.7	14.4	15.3	16.2	17.1	18.1
300.0	12.6	13.2	13.9	14.6	15.4	16.3	17.3	18.3
310.0	12.7	13.3	14.0	14.7	15.6	16.5	17.5	18.5
320.0	12.7	13.4	14.1	14.9	15.7	16.7	17.7	18.7
330.0	12.8	13.5	14.2	15.0	15.9	16.9	18.0	18.9
340.0	12.9	13.6	14.3	15.1	16.1	17.1	18.1	19.1
350.0	12.9	13.7	14.5	15.3	16.2	17.3	18.3	19.4
360.0	13.0	13.7	14.6	15.4	16.4	17.4	18.5	19.5
370.0	13.1	13.8	14.7	15.5	16.5	17.6	18.7	19.8
380.0	13.1	13.9	14.8	15.7	16.7	17.8	18.9	20.0
390.0	13.2	14.0	14.9	15.8	16.8	17.9	19.0	20.1
400.0	13.2	14.1	15.0	15.9	17.0	18.1	19.2	20.3
410.0	13.3	14.2	15.1	16.1	17.1	18.2	19.4	20.5
420.0	13.4	14.2	15.2	16.2	17.3	18.4	19.6	20.7
430.0	13.4	14.3	15.3	16.3	17.4	18.6	19.7	20.9
440.0	13.5	14.4	15.4	16.4	17.5	18.7	19.9	21.1
450.0	13.5	14.5	15.5	16.5	17.6	18.8	20.1	21.2
460.0	13.6	14.6	15.6	16.6	17.8	19.0	20.2	21.4
470.0	13.6	14.6	15.7	16.7	17.9	19.1	20.4	21.5
480.0	13.7	14.7	15.8	16.8	18.0	19.3	20.5	21.7
490.0	13.8	14.8	15.9	17.0	18.1	19.4	20.7	21.9
500.0	13.8	14.8	16.0	17.1	18.3	19.5	20.8	22.0
510.0	13.8	14.9	16.0	17.1	18.4	19.6	20.9	22.2
520.0	13.9	15.0	16.1	17.2	18.5	19.8	21.1	22.3
530.0	13.9	15.0	16.2	17.4	18.6	19.9	21.2	22.5
540.0	14.0	15.1	16.3	17.4	18.7	20.0	21.3	22.6
550.0	14.0	15.2	16.4	17.5	18.8	20.1	21.5	22.7
560.0	14.1	15.2	16.4	17.6	18.9	20.3	21.6	22.9
570.0	14.1	15.3	16.5	17.7	19.0	20.4	21.7	23.0
580.0	14.2	15.3	16.6	17.8	19.1	20.5	21.8	23.1
590.0	14.2	15.4	16.6	17.9	19.2	20.6	22.0	23.3
600.0	14.3	15.5	16.7	18.0	19.3	20.7	22.1	23.4
610.0	14.3	15.5	16.8	18.1	19.4	20.8	22.2	23.5
620.0	14.3	15.6	16.9	18.1	19.5	20.9	22.3	23.6
630.0	14.4	15.6	16.9	18.2	19.6	21.0	22.4	23.8
640.0	14.4	15.7	17.0	18.3	19.7	21.1	22.5	23.9
650.0	14.5	15.7	17.0	18.4	19.8	21.2	22.6	24.0
660.0	14.5	15.8	17.1	18.4	19.8	21.3	22.7	24.1
670.0	14.5	15.8	17.2	18.5	19.9	21.4	22.8	24.2
680.0	14.6	15.9	17.2	18.6	20.0	21.5	22.9	24.3
690.0	14.6	15.9	17.3	18.6	20.1	21.6	23.0	24.4
700.0	14.6	16.0	17.4	18.7	20.2	21.6	23.1	24.5
710.0	14.7	16.0	17.4	18.8	20.2	21.7	23.2	24.6
720.0	14.7	16.0	17.5	18.9	20.3	21.8	23.3	24.7
730.0	14.7	16.1	17.5	18.9	20.4	21.9	23.4	24.8
740.0	14.8	16.1	17.6	19.0	20.5	22.0	23.5	24.9
750.0	14.8	16.2	17.6	19.0	20.5	22.1	23.6	25.0
760.0	14.8	16.2	17.7	19.1	20.6	22.1	23.7	25.1
770.0	14.9	16.3	17.7	19.2	20.7	22.2	23.8	25.2
780.0	14.9	16.3	17.8	19.2	20.7	22.3	23.8	25.3
790.0	14.9	16.3	17.8	19.3	20.8	22.4	23.9	25.4
800.0	15.0	16.4	17.9	19.3	20.9	22.4	24.0	25.5
810.0	15.0	16.4	17.9	19.4	20.9	22.5	24.1	25.5
820.0	15.0	16.5	18.0	19.5	21.0	22.6	24.1	25.6
830.0	15.0	16.5	18.0	19.5	21.1	22.6	24.2	25.7
840.0	15.1	16.5	18.1	19.5	21.1	22.7	24.3	25.8
850.0	15.1	16.5	18.1	19.6	21.2	22.8	24.3	25.9
860.0	15.1	16.6	18.2	19.7	21.2	22.8	24.4	25.9
870.0	15.1	16.6	18.2	19.7	21.3	22.9	24.5	26.0
880.0	15.2	16.7	18.2	19.7	21.3	23.0	24.6	26.1
890.0	15.2	16.7	18.3	19.8	21.4	23.0	24.6	26.2
900.0	15.2	16.7	18.3	19.8	21.5	23.1	24.7	26.2
910.0	15.2	16.8	18.4	19.9	21.5	23.1	24.7	26.3
920.0	15.3	16.8	18.4	19.9	21.6	23.2	24.8	26.4
930.0	15.3	16.8	18.4	20.0	21.6	23.3	24.9	26.4
940.0	15.3	16.8	18.5	20.0	21.7	23.3	24.9	26.5
950.0	15.3	16.9	18.5	20.1	21.7	23.4	25.0	26.6
960.0	15.4	16.9	18.5	20.1	21.8	23.4	25.1	26.6
970.0	15.4	16.9	18.6	20.2	21.8	23.5	25.1	26.7
980.0	15.4	17.0	18.6	20.2	21.8	23.5	25.2	26.8
990.0	15.4	17.0	18.6	20.2	21.9	23.6	25.2	26.8
