%Time (sec)	TC 1 - Near Chiller	TC 2	TC 3	TC 4	TC 5	TC 6	TC 7	TC 8 - Near Heater							10/28/2013	1:45 PM
0.0	12.1	11.9	12.0	11.8	11.9	11.9	12.1	12.1
10.0	12.1	11.9	12.0	11.8	11.9	11.9	12.1	12.1
20.0	12.1	11.9	11.9	11.8	11.9	11.9	12.1	12.1
30.0	12.1	11.9	12.0	11.8	11.9	11.9	12.1	12.1
40.0	12.1	11.9	12.0	11.8	11.9	11.9	12.1	12.1
50.0	12.1	11.9	12.0	11.8	11.9	11.9	12.1	12.1
60.0	12.1	11.9	12.0	11.8	11.9	11.9	12.1	12.2
70.0	12.1	11.9	12.0	11.8	11.9	11.9	12.2	12.3
80.0	12.1	12.0	12.0	11.9	12.0	12.0	12.2	12.4
90.0	12.1	12.0	12.0	11.9	12.0	12.1	12.3	12.5
100.0	12.1	12.0	12.0	11.9	12.1	12.2	12.4	12.6
110.0	12.1	12.0	12.1	12.0	12.2	12.3	12.5	12.8
120.0	12.1	12.1	12.1	12.1	12.2	12.4	12.7	13.0
130.0	12.2	12.1	12.2	12.2	12.4	12.6	12.8	13.2
140.0	12.2	12.2	12.3	12.3	12.5	12.7	13.0	13.4
150.0	12.2	12.3	12.4	12.4	12.6	12.9	13.1	13.5
160.0	12.3	12.3	12.5	12.5	12.7	13.0	13.3	13.7
170.0	12.3	12.4	12.5	12.6	12.8	13.2	13.4	13.9
180.0	12.4	12.5	12.6	12.7	12.9	13.3	13.6	14.1
190.0	12.4	12.5	12.7	12.8	13.1	13.5	13.7	14.2
200.0	12.5	12.6	12.8	12.9	13.2	13.6	13.9	14.4
210.0	12.5	12.7	12.9	13.0	13.3	13.7	14.1	14.6
220.0	12.6	12.8	13.0	13.1	13.4	13.9	14.2	14.8
230.0	12.6	12.8	13.1	13.2	13.5	14.0	14.3	14.9
240.0	12.7	12.9	13.2	13.3	13.7	14.1	14.5	15.1
250.0	12.8	13.0	13.3	13.4	13.8	14.3	14.6	15.2
260.0	12.8	13.0	13.3	13.5	13.9	14.4	14.8	15.4
270.0	12.9	13.1	13.4	13.6	14.0	14.5	14.9	15.5
280.0	12.9	13.2	13.5	13.7	14.1	14.6	15.0	15.6
290.0	12.9	13.2	13.6	13.8	14.2	14.7	15.1	15.8
300.0	13.0	13.3	13.6	13.9	14.3	14.8	15.3	15.9
310.0	13.0	13.3	13.7	14.0	14.4	15.0	15.4	16.0
320.0	13.1	13.4	13.8	14.1	14.5	15.0	15.5	16.1
330.0	13.1	13.4	13.8	14.1	14.6	15.1	15.6	16.2
340.0	13.2	13.5	13.9	14.2	14.7	15.2	15.7	16.3
350.0	13.2	13.5	14.0	14.3	14.7	15.3	15.8	16.4
360.0	13.3	13.6	14.0	14.4	14.8	15.4	15.9	16.5
370.0	13.3	13.6	14.1	14.4	14.9	15.5	16.0	16.6
380.0	13.3	13.7	14.1	14.5	15.0	15.6	16.1	16.7
390.0	13.4	13.7	14.2	14.5	15.0	15.6	16.2	16.8
400.0	13.4	13.8	14.2	14.6	15.1	15.7	16.2	16.9
410.0	13.4	13.8	14.3	14.7	15.2	15.8	16.3	17.0
420.0	13.5	13.8	14.3	14.7	15.2	15.9	16.4	17.0
430.0	13.5	13.9	14.4	14.8	15.3	15.9	16.5	17.1
440.0	13.5	13.9	14.4	14.8	15.4	16.0	16.5	17.2
