%Sampling Frequency (Hz): 250
%Filter Frequency (Hz): 10
%Air Density (kg/m^3):  985.300006E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,177.10323099,196.94376263,19.99410049,0.06646960,-0.01623478,0.61066839,0.00039006,0.00000000,0.00000000,0.98530001
1.00000000,212.24865120,239.30371548,22.03968971,0.08729341,-0.00279476,0.68664367,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,212.08853535,239.38274527,22.04332870,0.09770532,-0.00615477,0.69017740,0.00083458,0.00000000,0.00000000,0.98530001
1.00000000,212.16859328,239.30371548,22.03968971,0.10811722,-0.01287478,0.69371114,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,212.00847743,239.61983463,22.05424207,0.11852913,0.00056525,0.69724487,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,211.84836158,239.54080484,22.05060488,0.11852913,-0.00615477,0.70254547,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,211.84836158,239.46177505,22.04696709,0.10811722,-0.00279476,0.69901174,0.00154580,0.00000000,0.00000000,0.98530001
1.00000000,211.76830366,239.22468569,22.03605012,0.12894103,0.01736527,0.69194427,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,211.84836158,239.46177505,22.04696709,0.11852913,-0.00615477,0.69547800,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,211.76830366,239.46177505,22.04696709,0.17058865,0.01064526,0.69901174,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,211.84836158,239.30371548,22.03968971,0.11852913,0.01064526,0.70077860,0.00074567,0.00000000,0.00000000,0.98530001
1.00000000,211.76830366,239.06662612,22.02876913,0.11852913,0.00728526,0.71137980,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,211.84836158,239.06662612,22.02876913,0.11852913,0.00728526,0.71491354,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,211.92841951,238.90856654,22.02148574,0.12894103,0.00728526,0.72021414,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,211.92841951,239.14565590,22.03240993,0.13935294,0.00056525,0.73964967,0.00074567,0.00000000,0.00000000,0.98530001
1.00000000,212.08853535,238.75050697,22.01419993,0.11852913,0.00056525,0.73081534,0.00092348,0.00000000,0.00000000,0.98530001
1.00000000,211.92841951,238.75050697,22.01419993,0.11852913,-0.00279476,0.72551474,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,212.00847743,238.51341761,22.00326670,0.08729341,-0.00951477,0.72551474,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,212.16859328,238.59244740,22.00691171,0.09770532,0.00056525,0.71137980,0.00074567,0.00000000,0.00000000,0.98530001
1.00000000,212.16859328,238.51341761,22.00326670,0.10811722,-0.01287478,0.70784607,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,212.40876705,238.51341761,22.00326670,0.11852913,-0.01287478,0.70961294,0.00065677,0.00000000,0.00000000,0.98530001
1.00000000,212.24865120,238.43438783,21.99962108,0.09770532,-0.00951477,0.70607920,0.00065677,0.00000000,0.00000000,0.98530001
1.00000000,212.16859328,238.43438783,21.99962108,0.09770532,-0.00951477,0.70784607,0.00083458,0.00000000,0.00000000,0.98530001
1.00000000,212.16859328,238.19729847,21.98868060,0.09770532,-0.01959479,0.71491354,0.00065677,0.00000000,0.00000000,0.98530001
1.00000000,212.16859328,238.27632826,21.99232803,0.10811722,-0.02295479,0.72374787,0.00039006,0.00000000,0.00000000,0.98530001
1.00000000,212.24865120,238.27632826,21.99232803,0.10811722,-0.01287478,0.71668040,0.00074567,0.00000000,0.00000000,0.98530001
1.00000000,255.39988501,282.45399321,23.94443615,0.09770532,-0.01623478,0.90396828,0.00119019,0.00000000,0.00000000,0.98530001
1.00000000,255.72011690,282.84914241,23.96117926,0.12894103,-0.01287478,0.90926888,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,256.04034879,283.24429161,23.97791068,0.09770532,-0.02631480,0.90750202,0.00101238,0.00000000,0.00000000,0.98530001
1.00000000,256.36058069,283.32332144,23.98125557,0.11852913,-0.01623478,0.90926888,0.00092348,0.00000000,0.00000000,0.98530001
1.00000000,256.44063866,283.56041097,23.99128742,0.09770532,-0.01623478,0.90396828,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,256.60075461,283.87653033,24.00465670,0.08729341,-0.01623478,0.90043455,0.00083458,0.00000000,0.00000000,0.98530001
1.00000000,256.76087056,284.42973921,24.02803504,0.09770532,-0.02295479,0.89866768,0.00136799,0.00000000,0.00000000,0.98530001
1.00000000,256.84092853,284.66682874,24.03804737,0.06646960,-0.03303481,0.90043455,0.00092348,0.00000000,0.00000000,0.98530001
1.00000000,256.68081258,284.74585858,24.04138389,0.10811722,-0.02295479,0.91456948,0.00145690,0.00000000,0.00000000,0.98530001
1.00000000,256.68081258,284.98294811,24.05139066,0.10811722,-0.02631480,0.90573515,0.00110128,0.00000000,0.00000000,0.98530001
1.00000000,256.68081258,285.14100779,24.05805953,0.10811722,-0.02967480,0.91280262,0.00127909,0.00000000,0.00000000,0.98530001
1.00000000,256.68081258,285.53615700,24.07472363,0.11852913,-0.02631480,0.89160022,0.00163470,0.00000000,0.00000000,0.98530001
