%Time (s)	Wheel Position (deg)	Slide position (mm)	Wheel Speed (deg/s)	Slide Speed (mm/s)	Actual sample time (ms)	%2/11/20154:41 PM
0.000	5285.700	144.730	140.667	314.558	19.000
0.020	5288.400	150.395	126.583	257.862	20.000
0.040	5290.780	155.154	112.667	220.542	21.000
0.060	5292.920	159.242	100.167	183.546	20.000
0.080	5294.820	162.582	93.167	159.880	21.000
0.100	5296.680	165.765	91.333	159.034	20.000
0.120	5298.500	168.964	92.167	158.254	19.000
0.140	5300.440	172.132	105.917	163.065	20.000
0.160	5302.780	175.533	127.833	177.044	21.000
0.180	5305.500	179.185	137.333	185.042	19.000
0.200	5308.300	182.899	151.333	187.837	20.000
0.220	5311.640	186.644	182.750	181.271	20.000
0.240	5315.580	190.123	202.750	171.843	19.000
0.260	5319.880	193.478	248.583	158.839	21.000
0.280	5325.560	196.334	301.000	121.584	20.000
0.300	5331.820	198.206	329.833	62.352	19.000
0.320	5338.860	198.768	381.750	0.780	20.000
0.340	5347.120	197.988	441.083	-108.580	21.000
0.360	5356.340	194.399	468.833	-220.477	20.000
0.380	5365.800	189.312	483.667	-302.464	19.000
0.400	5375.780	182.274	521.417	-395.180	21.000
0.420	5386.560	173.583	539.500	-472.747	20.000
0.440	5397.280	163.409	539.000	-543.357	19.000
0.460	5408.320	151.846	585.917	-615.787	22.000
0.480	5420.500	138.785	586.333	-687.307	19.000
0.500	5431.700	124.382	568.083	-752.260	20.000
0.520	5443.600	108.653	631.833	-827.486	21.000
0.540	5456.780	91.332	652.667	-898.811	20.000
0.560	5469.500	72.982	630.750	-921.177	19.000
0.580	5482.260	54.724	662.083	-909.019	20.000
0.600	5496.060	36.873	700.083	-865.131	19.000
0.620	5510.360	20.629	763.000	-742.052	22.000
0.640	5526.280	7.849	768.500	-515.399	19.000
0.660	5540.900	0.624	738.083	-189.008	19.000
0.680	5555.940	0.531	748.000	174.834	20.000
0.700	5570.500	7.443	696.917	514.684	21.000
0.720	5583.560	20.442	602.667	744.848	19.000
0.740	5594.600	36.389	508.250	834.898	20.000
0.760	5604.100	53.336	456.250	854.013	22.000
0.780	5612.840	70.220	397.500	825.405	19.000
0.800	5619.980	86.120	332.750	762.273	20.000
0.820	5626.240	100.570	285.000	679.635	19.000
0.840	5631.440	113.194	245.667	578.011	21.000
0.860	5636.120	123.696	217.000	478.013	20.000
0.880	5640.060	132.403	173.417	393.295	19.000
0.900	5643.120	139.519	141.583	322.425	20.000
0.920	5645.820	145.386	127.417	264.234	21.000
0.940	5648.220	150.176	111.417	219.371	20.000
0.960	5650.280	154.249	95.917	189.658	20.000
0.980	5652.060	157.776	79.417	158.969	19.000
1.000	5653.520	160.662	74.750	136.798	22.000
1.020	5655.080	163.331	74.250	127.826	19.000
1.040	5656.500	165.859	72.750	132.507	19.000
1.060	5658.080	168.667	89.417	142.780	22.000
1.080	5660.060	171.554	100.667	147.851	19.000
1.100	5662.100	174.628	110.417	163.000	20.000
1.120	5664.500	178.061	123.583	175.679	19.000
1.140	5667.100	181.603	147.833	178.540	22.000
1.160	5670.400	185.192	166.750	182.311	19.000
1.180	5673.820	188.828	194.167	173.924	21.000
1.200	5678.240	192.105	235.083	159.750	20.000
1.220	5683.220	195.164	271.833	139.919	19.000
1.240	5689.180	197.535	323.083	90.765	20.000
1.260	5696.100	198.690	363.750	29.518	19.000
1.280	5703.740	198.534	405.250	-62.938	20.000
1.300	5712.400	196.069	470.833	-173.663	21.000
1.320	5722.320	191.668	482.333	-266.509	19.000
1.340	5731.740	185.442	510.750	-355.714	22.000
1.360	5742.700	177.484	529.917	-437.962	19.000
1.380	5752.860	167.965	533.583	-513.708	20.000
1.400	5764.100	156.964	552.333	-584.578	19.000
1.420	5774.880	144.574	547.917	-657.919	20.000
1.440	5786.300	130.655	606.750	-727.293	21.000
1.460	5798.960	115.394	622.000	-819.554	20.000
1.480	5811.120	98.073	631.250	-873.909	21.000
1.500	5824.160	80.612	625.417	-899.916	18.000
1.520	5836.400	62.137	672.000	-926.703	21.000
1.540	5851.100	43.879	734.250	-898.681	20.000
1.560	5865.360	26.621	704.667	-808.305	19.000
1.580	5879.620	12.171	751.833	-621.053	21.000
1.600	5895.440	2.465	804.833	-323.465	20.000
1.620	5911.300	-0.312	759.167	49.739	19.000
1.640	5925.640	4.385	691.667	408.704	20.000
1.660	5939.020	15.589	643.417	704.797	21.000
1.680	5951.200	31.583	559.167	829.826	20.000
1.700	5961.360	48.124	468.750	854.078	19.000
1.720	5970.160	65.507	422.417	855.769	22.000
1.740	5978.200	82.001	359.000	797.252	19.000
1.760	5984.540	97.215	296.167	714.354	19.000
1.780	5990.240	110.448	274.250	610.260	22.000
1.800	5995.400	121.636	224.750	510.327	19.000
1.820	5999.260	130.905	181.917	416.376	20.000
1.840	6002.760	138.395	154.250	339.395	19.000
1.860	6005.460	144.590	129.083	280.423	22.000
1.880	6007.980	149.661	114.917	226.133	19.000
1.900	6010.040	153.734	95.333	188.423	20.000
1.920	6011.820	157.276	80.583	163.261	19.000
1.940	6013.300	160.288	70.667	138.944	20.000
1.960	6014.720	162.909	74.583	127.436	21.000
1.980	6016.280	165.453	75.417	125.810	19.000
2.000	6017.760	168.012	79.500	135.953	20.000
2.020	6019.520	170.914	94.667	149.087	21.000
2.040	6021.560	173.973	110.833	160.985	20.000
2.060	6023.960	177.359	127.583	175.159	20.000
2.080	6026.680	180.932	147.250	180.425	21.000
2.100	6029.860	184.553	168.750	183.546	19.000
2.120	6033.420	188.220	183.917	177.369	20.000
2.140	6037.380	191.606	232.250	165.276	21.000
2.160	6042.700	194.789	275.167	151.102	19.000
2.180	6048.360	197.442	310.167	99.088	20.000
2.200	6055.220	198.643	370.333	33.614	19.000
2.220	6063.100	198.659	413.250	-50.519	20.000
2.240	6071.740	196.459	458.417	-166.186	21.000
2.260	6081.340	192.090	486.667	-263.453	20.000
2.280	6091.120	185.973	495.917	-353.178	19.000
2.300	6101.340	177.999	543.750	-438.742	22.000
2.320	6112.720	168.496	560.917	-510.717	20.000
2.340	6123.640	157.573	551.250	-583.928	19.000
2.360	6134.900	145.136	572.750	-657.463	20.000
2.380	6146.480	131.264	573.167	-733.275	19.000
2.400	6157.980	115.816	604.083	-807.655	21.000
2.420	6170.720	98.994	649.083	-878.590	20.000
2.440	6183.840	80.815	672.833	-928.979	21.000
2.460	6197.580	62.121	691.083	-932.295	20.000
2.480	6211.380	43.786	686.000	-899.916	19.000
2.500	6225.180	26.512	708.750	-813.442	19.000
2.520	6240.000	11.922	790.583	-618.713	22.000
2.540	6256.440	2.434	803.833	-317.354	20.000
2.560	6271.720	-0.343	734.833	54.225	19.000
2.580	6286.020	4.556	720.917	419.952	21.000
2.600	6300.280	15.885	654.583	693.483	20.000
2.620	6311.900	31.474	527.583	833.467	19.000
2.640	6321.660	48.561	458.583	870.788	20.000
2.660	6330.440	65.928	424.000	855.704	21.000
2.680	6338.540	82.531	369.250	803.104	20.000
2.700	6345.180	97.870	308.083	723.717	19.000
2.720	6350.960	111.353	266.000	624.304	20.000
2.740	6355.860	122.806	229.250	519.235	21.000
2.760	6360.140	132.184	193.500	424.178	20.000
2.780	6363.600	139.909	154.417	352.723	19.000
2.800	6366.440	146.369	139.917	291.346	21.000
2.820	6369.200	151.627	124.000	238.617	20.000
2.840	6371.360	156.012	97.667	203.117	19.000
2.860	6373.200	159.789	89.167	169.112	20.000
2.880	6375.000	162.909	92.833	158.319	21.000
2.900	6376.920	166.218	96.250	164.431	20.000
2.920	6378.840	169.448	96.083	158.839	19.000
2.940	6380.820	172.631	105.250	164.886	19.000
2.960	6383.140	176.095	132.500	181.076	22.000
2.980	6386.060	179.825	145.667	187.057	19.000
3.000	6388.960	183.538	157.083	187.122	20.000
3.020	6392.420	187.283	183.167	184.326	19.000
3.040	6396.320	190.857	211.250	173.208	20.000
3.060	6400.980	194.134	260.167	150.322	21.000
3.080	6406.740	196.771	309.417	111.636	20.000
3.100	6413.340	198.519	353.667	65.928	19.000
3.120	6420.940	199.143	410.333	-26.787	21.000
3.140	6429.700	197.286	460.500	-148.371	20.000
3.160	6439.140	193.338	467.333	-241.087	19.000
3.180	6448.420	187.689	481.167	-327.821	20.000
3.200	6458.540	180.230	528.833	-416.246	21.000
3.220	6469.420	171.102	543.750	-493.228	20.000
3.240	6480.220	160.538	546.917	-566.308	19.000
3.260	6491.360	148.522	560.917	-622.224	20.000
3.280	6502.800	135.508	607.500	-708.373	22.000
3.300	6515.440	120.200	607.917	-784.899	19.000
3.320	6527.060	103.972	596.417	-904.402	19.000
3.340	6539.540	84.607	634.083	-910.644	20.000
3.360	6552.460	67.817	674.750	-869.292	21.000
3.380	6566.460	49.513	702.833	-914.350	20.000
3.400	6580.480	31.848	709.583	-844.651	19.000
3.420	6595.020	16.307	757.417	-691.598	21.000
3.440	6610.640	4.884	779.500	-427.169	20.000
3.460	6625.960	-0.218	755.417	-69.309	19.000
3.480	6640.920	2.169	761.833	294.402	22.000
3.500	6655.960	11.220	677.750	606.814	19.000
3.520	6667.800	25.732	552.000	805.900	20.000
3.540	6678.340	42.647	488.833	873.584	19.000
3.560	6687.480	60.170	444.833	868.317	22.000
3.580	6696.080	77.070	388.333	815.913	19.000
3.600	6702.960	92.721	319.583	761.167	20.000
3.620	6708.980	107.233	273.500	653.627	19.000
3.640	6713.980	118.796	240.500	534.774	22.000
3.660	6718.600	128.798	206.167	452.006	19.000
3.680	6722.200	136.897	164.000	365.922	20.000
3.700	6725.260	143.560	142.500	302.139	21.000
3.720	6727.900	149.068	117.750	251.295	19.000
3.740	6730.000	153.656	97.417	206.303	20.000
3.760	6731.860	157.354	88.833	164.626	21.000
3.780	6733.560	160.335	79.417	137.578	20.000
3.800	6735.060	162.987	73.500	132.702	19.000
3.820	6736.540	165.703	73.750	136.213	19.000
3.840	6738.060	168.449	82.167	140.309	20.000
3.860	6739.860	171.336	96.000	147.526	21.000
3.880	6741.900	174.379	108.583	160.335	20.000
3.900	6744.220	177.734	124.083	169.502	19.000
3.920	6746.880	181.151	140.750	177.890	20.000
3.940	6749.920	184.834	171.333	185.562	21.000
3.960	6753.720	188.485	198.083	177.239	20.000
3.980	6757.820	191.871	215.000	161.895	19.000
4.000	6762.540	194.914	277.750	142.000	22.000
4.020	6768.880	197.411	326.667	99.023	19.000
4.040	6775.540	198.721	361.667	32.769	19.000
4.060	6783.420	198.565	412.750	-58.061	20.000
4.080	6792.060	196.287	469.333	-169.047	22.000
4.100	6801.980	191.871	483.417	-265.144	19.000
4.120	6811.380	185.739	496.167	-352.463	20.000
4.140	6821.960	177.812	541.083	-435.296	21.000
4.160	6832.820	168.402	541.917	-503.891	19.000
4.180	6843.640	157.651	548.917	-575.345	20.000
4.200	6854.760	145.386	547.167	-647.516	19.000
4.220	6865.740	131.763	591.750	-716.760	22.000
4.240	6878.300	116.705	608.000	-788.150	19.000
4.260	6889.940	100.227	597.250	-865.261	19.000
4.280	6902.440	82.251	636.667	-917.926	20.000
4.300	6915.520	63.791	696.917	-924.168	22.000
4.320	6930.140	45.518	725.583	-901.476	19.000
4.340	6944.280	28.166	695.083	-811.231	19.000
4.360	6958.380	13.607	762.500	-640.949	22.000
4.380	6974.620	3.199	797.500	-363.776	20.000
4.400	6989.860	-0.390	752.250	8.582	19.000
4.420	7004.720	3.495	726.917	370.343	21.000
4.440	7018.640	13.919	644.667	650.897	20.000
4.460	7030.400	28.790	546.417	813.507	19.000
4.480	7040.580	45.752	462.500	864.936	19.000
4.500	7049.100	62.917	417.167	845.886	22.000
4.520	7057.240	79.348	361.500	794.977	19.000
4.540	7063.560	94.547	304.167	720.011	20.000
4.560	7069.500	107.998	266.583	619.883	19.000
4.580	7074.180	119.311	214.500	515.984	20.000
4.600	7078.220	128.689	192.500	420.602	22.000
4.620	7081.840	136.242	158.250	342.385	19.000
4.640	7084.580	142.499	129.500	282.309	20.000
