%Time (s)	Wheel Position (deg)	Slide position (mm)	Wheel Speed (deg/s)	Slide Speed (mm/s)	Actual sample time (ms)	%2/11/20154:45 PM
0.000	30391.721	0.031	1399.167	-126.135	19.000
0.020	30418.279	9.924	1255.667	1098.286	20.000
0.040	30441.900	41.664	1121.750	1918.880	21.000
0.060	30463.221	83.265	988.917	2174.271	20.000
0.080	30482.020	126.224	959.333	2085.001	21.000
0.100	30501.900	164.579	970.250	1699.704	19.000
0.120	30521.100	191.777	1020.833	895.885	20.000
0.140	30543.000	199.767	1131.250	-12.549	19.000
0.160	30565.820	192.714	1129.250	-667.086	20.000
0.180	30588.160	175.081	1139.750	-977.808	21.000
0.200	30611.359	154.389	1135.167	-1178.454	20.000
0.220	30633.779	127.846	1183.083	-1430.919	21.000
0.240	30658.340	97.668	1147.167	-1594.830	18.000
0.260	30680.061	64.727	1189.667	-1679.353	21.000
0.280	30706.279	32.192	1301.917	-1516.873	19.000
0.300	30731.779	7.084	1332.833	-862.531	20.000
0.320	30759.641	0.577	1411.833	296.223	21.000
0.340	30787.061	18.819	1260.917	1437.356	20.000
0.360	30809.680	54.974	1045.833	2042.935	19.000
0.380	30829.480	97.293	939.167	2116.275	20.000
0.400	30848.000	138.067	961.583	2019.398	21.000
0.420	30868.221	175.658	1023.000	1549.707	20.000
0.440	30888.820	197.239	1055.500	562.407	19.000
0.460	30910.520	198.737	1108.333	-290.501	20.000
0.480	30933.080	187.720	1151.167	-769.034	21.000
0.500	30956.301	169.229	1137.583	-1062.266	19.000
0.520	30978.779	145.745	1175.333	-1289.895	22.000
0.540	31003.100	117.875	1166.917	-1492.231	19.000
0.560	31025.400	86.464	1139.333	-1642.358	20.000
0.580	31049.199	53.117	1215.250	-1671.291	19.000
0.600	31074.141	21.846	1297.250	-1360.309	20.000
0.620	31101.359	2.044	1460.167	-487.766	21.000
0.640	31131.340	4.354	1399.083	740.101	20.000
0.660	31156.359	30.241	1166.750	1717.649	21.000
0.680	31178.359	69.798	1021.583	2148.459	20.000
0.700	31197.500	113.366	904.667	2150.540	19.000
0.720	31215.279	153.718	906.500	1863.485	19.000
0.740	31234.600	185.473	1064.833	1179.624	22.000
0.760	31257.600	199.424	1168.000	230.294	20.000
0.780	31280.500	195.897	1110.500	-485.100	19.000
0.800	31302.160	181.838	1095.833	-891.204	19.000
0.820	31324.561	161.209	1121.833	-1162.264	20.000
0.840	31347.080	135.805	1153.083	-1371.948	21.000
0.860	31370.619	106.578	1171.167	-1559.070	20.000
0.880	31393.900	74.058	1169.250	-1658.808	19.000
0.900	31418.039	41.414	1301.667	-1603.477	22.000
0.920	31445.820	12.608	1405.083	-1125.399	19.000
0.940	31473.580	-0.187	1392.833	-53.315	20.000
0.960	31501.000	11.344	1308.083	1169.741	21.000
0.980	31525.199	44.098	1083.250	1954.250	19.000
1.000	31544.840	86.152	965.417	2189.486	20.000
1.020	31564.320	129.251	925.667	2075.769	19.000
1.040	31582.260	167.091	933.333	1666.350	20.000
1.060	31602.400	193.432	1090.583	827.811	21.000
1.080	31625.480	199.673	1162.167	-102.924	20.000
1.100	31648.340	191.231	1133.667	-675.538	19.000
1.120	31670.859	174.191	1116.833	-1004.335	20.000
1.140	31693.359	151.706	1173.500	-1250.104	21.000
1.160	31717.600	124.507	1190.167	-1457.121	20.000
1.180	31740.619	93.782	1125.417	-1618.561	19.000
1.200	31763.301	60.514	1198.833	-1687.156	21.000
1.220	31788.859	28.213	1319.833	-1472.466	20.000
1.240	31815.801	4.869	1381.167	-717.865	19.000
1.260	31843.859	2.013	1433.083	474.762	22.000
1.280	31871.820	23.204	1237.250	1549.252	19.000
1.300	31893.080	60.951	990.083	2110.294	20.000
1.320	31912.619	104.549	990.917	2188.966	21.000
1.340	31932.641	146.306	928.167	1965.368	18.000
1.360	31950.480	180.698	1003.250	1351.402	21.000
1.380	31973.199	198.456	1171.750	397.131	20.000
1.400	31996.320	197.411	1118.917	-392.514	19.000
1.420	32018.141	184.693	1126.417	-844.065	21.000
1.440	32041.461	164.798	1151.250	-1126.179	20.000
1.460	32063.980	140.127	1126.333	-1347.371	19.000
1.480	32086.740	111.165	1145.833	-1541.060	20.000
1.500	32110.061	79.005	1204.917	-1665.635	21.000
1.520	32135.100	45.674	1288.667	-1639.952	20.000
1.540	32161.680	15.948	1393.333	-1218.830	21.000
1.560	32190.420	0.296	1442.500	-221.127	20.000
1.580	32218.221	8.504	1275.167	1026.441	19.000
1.600	32241.221	39.198	1082.750	1895.474	20.000
1.620	32262.039	80.815	984.500	2178.563	19.000
1.640	32281.119	123.867	970.167	2106.002	22.000
1.660	32301.141	163.003	1000.250	1751.003	19.000
1.680	32321.180	191.263	1026.583	937.171	19.000
1.700	32342.461	199.736	1106.167	-5.331	20.000
1.720	32365.301	192.807	1164.083	-617.022	21.000
1.740	32388.619	176.641	1146.250	-975.207	20.000
1.760	32411.080	154.592	1119.167	-1223.706	19.000
1.780	32433.600	128.065	1130.667	-1422.792	20.000
1.800	32456.539	97.886	1181.083	-1610.304	21.000
1.820	32480.939	64.462	1241.917	-1683.840	20.000
1.840	32506.340	32.239	1332.250	-1510.176	21.000
1.860	32533.939	7.006	1368.167	-858.109	19.000
1.880	32560.801	0.687	1375.083	268.265	20.000
1.900	32588.260	17.992	1269.083	1452.570	20.000
1.920	32610.881	55.739	1022.333	2108.993	19.000
1.940	32630.000	98.807	949.000	2182.204	21.000
1.960	32649.359	141.048	951.833	2007.760	20.000
1.980	32668.340	176.735	984.917	1460.242	19.000
2.000	32689.160	197.301	1096.583	530.938	20.000
2.020	32712.020	198.378	1174.333	-313.582	21.000
2.040	32735.619	186.768	1157.250	-798.423	20.000
2.060	32758.180	167.731	1114.833	-1088.144	19.000
2.080	32780.699	143.747	1181.333	-1315.642	22.000
2.100	32805.102	115.363	1170.250	-1515.378	19.000
2.120	32827.461	83.577	1135.167	-1658.093	20.000
2.140	32851.398	50.059	1289.750	-1668.690	21.000
2.160	32878.660	19.256	1351.333	-1302.118	19.000
2.180	32905.160	1.280	1374.833	-379.576	20.000
2.200	32933.219	5.852	1340.417	857.849	19.000
2.220	32957.922	33.924	1133.583	1798.467	20.000
2.240	32979.039	74.526	1036.917	2201.774	22.000
2.260	32999.660	119.046	977.000	2146.379	19.000
2.280	33018.281	158.400	922.417	1835.982	19.000
2.300	33037.359	189.780	1014.083	1065.257	20.000
2.320	33059.262	199.767	1189.667	66.579	21.000
2.340	33084.121	194.321	1205.583	-564.357	20.000
2.360	33106.840	178.748	1094.083	-953.426	19.000
2.380	33128.660	157.073	1155.583	-1213.108	22.000
2.400	33153.000	130.608	1196.917	-1425.913	19.000
2.420	33176.059	100.352	1123.917	-1601.852	19.000
2.440	33198.781	67.192	1229.250	-1693.202	22.000
2.460	33225.160	34.189	1304.833	-1567.002	19.000
2.480	33250.781	7.677	1341.750	-922.347	20.000
2.500	33278.898	0.312	1431.500	246.939	20.000
2.520	33306.680	17.539	1251.583	1410.828	19.000
2.540	33328.801	53.819	1057.500	2071.413	21.000
2.560	33349.602	97.137	978.417	2217.183	19.000
2.580	33368.461	139.955	981.917	1981.233	22.000
2.600	33389.141	174.503	1020.833	1488.395	19.000
2.620	33409.461	197.255	1086.167	598.817	20.000
2.640	33432.602	198.316	1163.000	-321.905	19.000
2.660	33455.461	186.737	1127.250	-798.423	20.000
2.680	33478.020	167.622	1178.833	-1099.067	21.000
2.700	33502.281	143.326	1156.833	-1327.865	20.000
2.720	33524.238	114.801	1112.083	-1522.790	19.000
2.740	33547.578	82.859	1243.750	-1661.994	22.000
2.760	33573.520	49.357	1258.667	-1667.195	19.000
2.780	33598.020	18.647	1296.333	-1286.254	19.000
2.800	33625.680	1.233	1416.500	-344.596	20.000
2.820	33653.738	6.569	1361.500	895.690	21.000
2.840	33679.320	35.437	1163.000	1861.599	20.000
2.860	33700.379	77.320	992.500	2193.387	19.000
2.880	33719.680	120.450	935.583	2121.152	20.000
2.900	33738.422	160.257	976.917	1803.278	21.000
2.920	33759.102	189.858	1069.167	1013.308	20.000
2.940	33781.281	199.798	1193.000	52.535	21.000
2.960	33805.961	193.588	1142.917	-601.028	18.000
2.980	33826.980	177.484	1098.917	-971.631	21.000
3.000	33850.398	155.591	1160.333	-1220.520	19.000
3.020	33873.059	129.017	1137.333	-1427.538	20.000
3.040	33896.121	98.776	1162.000	-1602.697	20.000
3.060	33919.781	65.569	1226.750	-1696.128	21.000
3.080	33945.281	32.660	1305.000	-1537.874	19.000
3.100	33971.922	7.162	1371.417	-875.469	20.000
3.120	34000.039	0.609	1451.000	306.821	22.000
3.140	34028.719	19.271	1301.667	1456.731	19.000
3.160	34051.441	55.895	1027.000	2094.559	19.000
3.180	34070.719	99.837	931.000	2222.580	20.000
3.200	34089.559	142.437	984.250	2020.048	21.000
3.220	34110.238	178.186	1048.167	1439.111	20.000
3.240	34131.379	197.879	1080.167	479.184	19.000
3.260	34153.719	197.988	1185.750	-351.488	22.000
3.280	34178.160	185.848	1156.083	-822.805	19.000
3.300	34199.898	166.296	1117.750	-1114.021	20.000
3.320	34223.359	141.812	1187.583	-1336.968	21.000
3.340	34247.059	113.069	1177.917	-1534.493	20.000
3.360	34270.422	80.909	1146.000	-1670.836	19.000
3.380	34293.680	47.344	1279.000	-1661.213	21.000
3.400	34321.281	17.009	1331.917	-1254.460	18.000
3.420	34346.980	0.562	1417.417	-269.630	21.000
3.440	34377.160	7.724	1361.417	979.563	20.000
3.460	34400.539	37.778	1137.667	1884.291	21.000
3.480	34423.020	79.645	995.667	2216.013	18.000
3.500	34440.820	123.696	910.000	2144.103	21.000
3.520	34460.441	163.222	1021.750	1769.924	20.000
3.540	34481.500	191.809	1066.750	932.620	19.000
3.560	34503.238	199.767	1150.167	-37.255	21.000
3.580	34527.199	192.230	1175.500	-646.150	20.000
3.600	34550.000	175.533	1158.333	-998.809	20.000
3.620	34573.461	153.016	1126.917	-1253.420	19.000
3.640	34595.320	125.771	1140.167	-1460.632	21.000
3.660	34619.301	94.952	1198.750	-1623.048	20.000
3.680	34643.078	61.575	1194.833	-1696.648	19.000
3.700	34667.840	28.977	1352.583	-1491.126	22.000
3.720	34696.879	5.165	1457.583	-753.300	19.000
3.740	34725.078	1.545	1366.833	458.508	20.000
3.760	34751.180	22.907	1233.667	1563.166	21.000
3.780	34774.199	60.873	1055.000	2119.136	20.000
3.800	34793.762	104.627	943.750	2201.514	19.000
3.820	34812.520	146.712	922.667	1978.437	19.000
3.840	34831.238	181.260	986.750	1360.700	20.000
