302.489	91.711	25.152
303.509	91.184	25.142
304.528	90.828	25.143
305.55	90.63	25.139
306.569	90.619	25.143
307.588	90.032	25.166
308.608	89.811	25.142
309.627	89.371	25.125
310.647	89.485	25.134
311.666	90.433	25.116
312.685	89.981	25.146
313.705	90.72	25.157
314.725	91.736	25.135
315.745	89.658	25.148
316.767	90.57	25.153
317.787	91.868	25.159
318.807	91.924	25.145
319.829	92.279	25.142
320.85	92.497	25.129
321.87	92.481	25.163
322.89	92.339	25.139
323.91	92.599	25.157
324.93	92.57	25.126
325.949	92.532	25.17
326.969	92.496	25.13
327.988	92.639	25.152
329.008	92.473	25.123
330.028	92.652	25.141
331.049	92.604	25.173
332.069	92.226	25.172
333.089	91.046	25.189
334.109	91.568	25.123
335.129	91.716	25.138
336.149	91.401	25.156
337.173	81.519	25.137
338.193	76.305	25.197
339.212	62.137	25.177
340.232	54.632	25.136
341.252	49.936	25.173
342.272	45.864	25.164
343.292	42.079	25.145
344.313	39.473	25.164
345.332	37.525	25.173
346.352	35.671	25.175
347.373	34.029	25.225
348.392	32.602	25.254
349.412	31.428	25.373
350.432	30.413	25.442
351.455	29.544	25.567
352.475	38.51	25.653
353.495	50.89	25.778
354.516	92.756	25.895
355.536	92.769	26.018
356.556	92.719	26.162
357.577	92.744	26.254
358.597	92.845	26.391
359.617	92.718	26.525
360.687	92.866	26.638
361.707	92.742	26.758
362.728	92.672	26.887
363.749	87.474	27.009
364.77	79.17	27.132
365.79	78.09	27.265
366.81	72.113	27.347
367.831	71.796	27.455
368.852	71.435	27.591
369.872	71.351	27.708
370.893	69.546	27.801
371.914	68.789	27.906
372.934	67.037	27.997
373.955	68.434	28.107
374.976	68.051	28.167
375.997	71.504	28.283
377.017	76.363	28.374
378.04	71.158	28.463
379.061	70.639	28.561
380.082	70.364	28.591
381.104	69.177	28.699
382.118	72.094	28.784
383.14	71.15	28.843
384.163	70.39	28.912
385.185	70.608	28.974
386.207	67.87	29.05
387.228	68.803	29.132
388.25	71.861	29.164
389.272	71.373	29.223
390.294	71.009	29.317
391.316	73.628	29.363
392.337	67.234	29.412
393.358	71.854	29.441
394.379	73.941	29.492
395.4	77.341	29.545
396.421	78.095	29.592
397.443	78.812	29.626
398.464	70.636	29.686
399.486	92.113	29.726
400.507	91.05	29.774
401.529	90.911	29.807
402.55	90.843	29.855
403.57	90.714	29.864
404.595	90.908	29.897
405.617	90.458	29.926
406.639	90.651	29.983
407.662	90.593	29.987
408.685	89.07	30.022
409.707	88.987	30.045
410.729	88.907	30.044
411.751	90.626	30.136
412.773	89.654	30.163
413.795	90.045	30.171
414.814	89.484	30.196
415.832	89.398	30.21
416.848	87.774	30.231
417.865	88.558	30.243
418.881	88.728	30.25
419.898	88.114	30.266
420.914	89.462	30.295
421.931	89.035	30.306
422.945	88.559	30.337
423.957	89.335	30.365
424.97	89.432	30.357
425.983	89.514	30.359
426.995	90.26	30.383
428.007	88.83	30.409
429.02	89.418	30.421
430.035	90.124	30.435
431.054	89.653	30.423
432.072	89.092	30.439
433.088	88.53	30.464
434.104	88.475	30.439
435.12	89.487	30.477
436.135	88.3	30.499
437.151	88.26	30.532
438.166	89.512	30.518
439.181	88.741	30.516
440.196	89.353	30.502
441.212	88.658	30.546
442.228	87.748	30.563
443.245	86.908	30.555
444.261	87.254	30.563
445.277	88.769	30.55
446.292	88.692	30.582
447.307	90.215	30.609
448.322	89.927	30.582
449.336	87.161	30.607
450.351	88.124	30.574
451.366	88.476	30.617
452.381	87.68	30.602
453.396	85.917	30.6
454.412	89.081	30.573
455.427	88.55	30.635
456.443	88.603	30.601
457.457	88.045	30.613
458.472	87.158	30.611
459.487	88.297	30.636
460.502	88.577	30.621
461.517	89.129	30.655
462.537	89.415	30.66
463.552	90.328	30.631
464.566	87.822	30.619
465.581	85.43	30.637
466.596	89.01	30.682
467.611	89.304	30.651
468.627	89.546	30.666
469.642	89.955	30.663
470.656	90.141	30.659
471.671	90.232	30.672
472.686	91.487	30.663
473.701	88.615	30.656
474.716	89.861	30.658
475.731	88.188	30.656
476.746	88.547	30.671
477.763	92.505	30.69
478.779	93.036	30.663
479.794	93.199	30.693
480.81	93.263	30.675
481.826	93.301	30.674
482.842	93.313	30.705
483.858	93.383	30.712
484.873	93.368	30.683
485.888	93.372	30.677
486.904	93.328	30.667
487.92	93.266	30.677
488.936	93.245	30.698
489.953	93.306	30.686
490.968	93.207	30.674
491.983	93.305	30.673
492.998	93.277	30.695
494.014	93.314	30.701
495.03	93.253	30.685
496.046	93.212	30.704
497.061	93.339	30.703
498.078	93.256	30.7
499.095	93.365	30.72
500.111	93.198	30.672
501.126	93.279	30.706
502.142	93.124	30.691
503.158	93.215	30.692
504.173	93.257	30.702
505.189	93.216	30.673
506.205	93.169	30.698
507.221	93.19	30.707
508.237	93.239	30.659
509.252	93.263	30.697
510.269	93.122	30.699
511.284	93.279	30.699
512.299	93.294	30.712
513.315	93.216	30.7
514.331	93.203	30.672
515.349	93.209	30.698
516.364	93.246	30.715
517.38	93.256	30.714
518.396	93.304	30.657
519.412	93.366	30.667
520.428	93.379	30.687
521.444	93.294	30.693
522.459	93.325	30.663
523.475	93.381	30.682
524.491	93.131	30.692
525.506	93.289	30.701
526.516	93.274	30.715
527.526	93.284	30.668
528.541	93.263	30.658
529.556	93.262	30.709
530.57	93.055	30.671
531.583	93.222	30.693
532.596	93.205	30.675
533.608	93.224	30.696
534.621	93.201	30.689
535.634	93.238	30.692
536.647	93.193	30.659
537.66	93.195	30.682
538.674	93.274	30.724
539.69	93.325	30.707
540.711	93.306	30.68
541.735	93.357	30.703
542.756	93.372	30.685
543.778	93.361	30.69
544.798	93.42	30.68
545.814	93.375	30.682
546.832	93.426	30.69
547.85	93.48	30.707
548.871	93.404	30.684
549.892	93.432	30.661
550.916	93.343	30.69
551.939	93.46	30.719
552.957	93.354	30.698
553.977	93.334	30.702
554.998	93.319	30.682
556.016	93.371	30.674
557.036	93.353	30.705
558.058	93.14	30.672
559.081	93.26	30.675
560.097	93.27	30.655
561.115	93.239	30.675
562.136	93.236	30.671
563.156	93.216	30.685
564.173	93.195	30.699
565.189	93.145	30.675
566.208	93.082	30.715
567.221	93.085	30.675
568.24	93.11	30.704
569.261	93.166	30.687
570.284	93.189	30.682
571.322	93.201	30.689
572.357	93.198	30.667
573.375	93.175	30.698
574.395	93.18	30.649
575.415	93.187	30.684
576.436	92.945	30.693
577.46	93.099	30.645
578.482	93.078	30.67
579.502	93.044	30.678
580.519	93.113	30.665
581.549	93.094	30.69
582.573	93.128	30.693
583.599	93.045	30.702
584.636	93.03	30.675
585.679	93.02	30.643
586.708	93.152	30.686
587.736	93.128	30.685
588.761	93.062	30.66
589.785	93.165	30.675
590.809	93.021	30.661
591.833	93.063	30.683
592.856	93.148	30.681
593.881	93.086	30.675
594.904	93.134	30.655
595.928	93.107	30.686
596.948	93.171	30.674
597.967	93.158	30.672
599.012	93.085	30.65
600.076	93.159	30.712
601.103	92.949	30.662
602.132	93.122	30.706
603.149	93.063	30.678
604.174	93.201	30.687
605.2	93.273	30.656
606.224	93.089	30.678
607.271	93.199	30.669
608.307	93.271	30.662
609.332	93.287	30.689
610.36	93.208	30.678
611.417	93.066	30.666
612.471	93.096	30.666
613.496	93.069	30.641
614.52	93.126	30.684
615.546	93.018	30.651
616.584	93.111	30.674
617.625	92.996	30.651
618.654	93.057	30.65
619.686	93.133	30.678
620.716	92.977	30.657
621.739	92.901	30.657
622.764	93.127	30.675
623.792	93.046	30.658
624.819	93.122	30.652
625.84	93.123	30.665
626.866	93.064	30.649
627.881	93.182	30.687
628.909	93.251	30.669
629.93	93.342	30.665
630.945	93.312	30.637
631.963	93.421	30.655
632.983	93.412	30.661
634.005	93.473	30.683
635.019	93.526	30.686
636.039	93.382	30.647
637.058	93.498	30.65
638.079	93.449	30.653
639.103	93.372	30.68
640.128	93.378	30.658
641.16	93.329	30.669
642.196	93.391	30.658
643.218	93.248	30.656
644.244	93.216	30.665
645.271	93.211	30.679
646.302	93.274	30.665
647.345	93.221	30.659
648.368	93.271	30.647
649.388	93.21	30.635
650.405	93.237	30.628
651.423	93.313	30.671
652.446	93.317	30.672
653.466	93.387	30.678
654.485	93.323	30.646
655.508	93.226	30.643
656.53	93.328	30.647
657.549	93.316	30.654
658.572	93.407	30.632
659.594	93.456	30.644
660.617	93.451	30.634
661.637	93.423	30.663
662.655	93.466	30.617
663.676	93.428	30.628
664.704	93.532	30.632
665.726	93.594	30.635
666.746	93.483	30.659
667.77	93.513	30.66
668.795	93.349	30.653
669.814	93.379	30.658
670.834	93.541	30.66
671.853	93.421	30.648
672.875	93.388	30.662
673.899	93.257	30.683
674.923	93.304	30.67
675.948	93.336	30.651
676.972	93.386	30.661
677.993	93.397	30.669
679.007	93.269	30.654
680.029	93.353	30.649
681.045	93.105	30.633
682.064	93.29	30.665
683.083	93.283	30.689
684.105	93.247	30.653
685.126	93.222	30.616
686.147	93.284	30.667
687.168	93.262	30.659
688.193	93.214	30.634
689.217	93.113	30.667
690.239	93.032	30.647
691.256	93.099	30.624
692.277	93.156	30.615
693.3	93.188	30.632
694.323	93.155	30.647
695.339	93.212	30.646
696.358	93.242	30.617
697.381	93.298	30.628
698.404	93.179	30.638
699.423	93.253	30.637
700.44	93.245	30.641
701.458	93.222	30.659
702.479	93.259	30.648
703.5	93.216	30.657
704.551	93.345	30.646
705.6	93.293	30.633
706.624	93.342	30.619
707.645	93.302	30.614
708.666	93.391	30.619
709.69	93.481	30.628
710.713	93.484	30.636
711.737	93.519	30.654
712.76	93.468	30.643
713.788	93.499	30.623
714.807	93.473	30.619
715.828	93.493	30.638
716.851	93.417	30.668
717.874	93.437	30.606
718.897	93.428	30.635
719.913	93.402	30.628
720.938	93.26	30.641
721.966	93.165	30.645
722.989	93.273	30.644
724.013	93.243	30.585
725.028	93.338	30.627
726.053	93.323	30.603
727.076	93.353	30.633
728.102	93.41	30.616
729.128	93.45	30.634
730.152	93.21	30.626
731.176	93.32	30.647
732.197	93.142	30.626
733.22	93.122	30.65
734.247	93.129	30.637
735.272	93.154	30.644
736.298	93.145	30.631
737.336	93.189	30.642
738.364	93.116	30.606
739.406	93.139	30.637
740.454	93.15	30.612
741.482	93.134	30.584
742.528	93.177	30.621
743.574	93.049	30.593
744.599	93.24	30.638
745.624	93.193	30.648
746.654	93.172	30.627
747.684	93.256	30.627
748.715	93.151	30.608
749.741	93.035	30.636
750.764	93.201	30.601
751.787	93.17	30.635
752.813	93.027	30.604
753.878	93.007	30.594
754.94	93.04	30.612
755.969	92.998	30.605
756.995	93.145	30.64
758.019	93.036	30.629
759.045	93.157	30.635
760.069	93.057	30.633
761.09	93.247	30.606
762.116	93.229	30.604
763.143	93.244	30.623
764.167	93.194	30.586
765.187	93.319	30.649
766.203	93.289	30.593
767.236	93.29	30.584
768.279	93.235	30.625
769.303	93.211	30.602
770.368	93.348	30.654
771.424	93.249	30.602
772.444	93.163	30.597
773.464	93.252	30.591
774.488	93.212	30.655
775.512	93.091	30.615
776.541	93.134	30.64
777.566	93.029	30.643
778.587	93.166	30.595
779.608	93.084	30.597
780.634	93.138	30.601
781.661	93.102	30.603
782.691	93.177	30.608
783.716	93.106	30.62
784.746	93.055	30.624
785.773	93.018	30.602
786.791	93.23	30.643
787.811	93.136	30.595
788.832	93.411	30.618
789.851	93.36	30.617
790.874	93.339	30.611
791.894	93.298	30.616
792.913	93.27	30.601
793.937	93.233	30.619
794.96	93.303	30.626
795.983	93.37	30.61
797	93.296	30.574
798.016	93.155	30.605
799.035	93.11	30.588
800.058	93.108	30.589
801.078	93.073	30.605
802.099	93.111	30.602
803.12	93.161	30.603
804.138	93.163	30.555
805.156	92.916	30.597
806.178	93.243	30.607
807.2	93.122	30.566
808.227	93.27	30.605
809.26	93.202	30.613
810.286	93.08	30.614
811.311	93.045	30.612
812.335	92.954	30.573
813.357	92.969	30.57
814.379	92.894	30.584
815.408	92.983	30.564
816.428	93.098	30.579
817.452	93.045	30.591
818.472	93.24	30.595
819.494	93.225	30.55
820.522	93.156	30.583
821.545	93.217	30.563
822.567	93.297	30.553
823.589	93.395	30.61
824.612	93.408	30.597
825.634	93.291	30.548
826.656	93.24	30.587
827.676	93.342	30.585
828.692	93.5	30.57
829.709	93.445	30.569
830.728	93.562	30.577
831.744	93.488	30.609
832.764	93.491	30.568
833.785	93.487	30.569
834.805	93.401	30.577
835.821	93.56	30.587
836.84	93.483	30.582
837.852	93.576	30.59
838.874	93.498	30.579
839.894	93.457	30.587
840.913	93.453	30.596
841.937	93.46	30.582
842.955	93.406	30.566
843.974	93.478	30.574
844.997	93.357	30.569
846.022	93.347	30.572
847.037	93.295	30.58
848.06	93.399	30.584
849.11	93.353	30.581
850.162	93.42	30.601
851.182	93.295	30.595
852.203	93.214	30.571
853.224	93.2	30.592
854.244	93.194	30.564
855.265	93.146	30.552
856.287	93.233	30.578
857.324	93.164	30.566
858.359	93.179	30.593
859.381	93.219	30.586
860.406	93.148	30.579
861.431	93.001	30.552
862.458	93.121	30.55
863.488	93.171	30.527
864.514	93.131	30.576
865.54	93.204	30.582
866.598	93.059	30.558
867.651	92.832	30.587
868.679	93.086	30.605
869.72	92.917	30.571
870.754	92.894	30.582
871.778	93.055	30.596
872.813	93.067	30.581
873.853	93.025	30.588
874.878	93.043	30.549
875.905	93.162	30.542
876.945	93.033	30.582
877.984	93.108	30.568
879.012	93.143	30.573
880.037	93.127	30.558
881.062	93.165	30.562
882.09	93.116	30.566
883.131	93.075	30.568
884.176	92.952	30.548
885.206	93.034	30.583
886.232	93.134	30.553
887.257	93.039	30.557
888.289	92.988	30.547
889.313	93.04	30.556
890.335	93.022	30.537
891.389	93.033	30.582
892.447	92.935	30.57
893.473	93.097	30.575
894.498	93.068	30.571
895.521	93.094	30.571
896.543	93.112	30.58
897.59	93.055	30.571
898.639	93.035	30.558
899.666	92.995	30.526
900.691	92.992	30.544
901.717	92.949	30.552
902.753	92.921	30.57
903.798	92.886	30.564
904.824	93.033	30.566
905.845	92.875	30.533
906.865	93.017	30.546
907.886	93.086	30.562
908.907	93.101	30.537
909.937	93.018	30.547
910.964	93.029	30.543
911.986	93.092	30.571
913.006	92.95	30.539
914.027	93.096	30.558
915.047	92.992	30.549
916.068	92.923	30.584
917.089	92.992	30.574
918.108	92.87	30.559
919.128	92.885	30.55
920.158	92.868	30.528
921.186	93.128	30.559
922.205	93.169	30.524
923.226	93.117	30.532
924.248	93.174	30.524
925.268	93.372	30.543
926.291	93.398	30.533
927.31	93.402	30.521
928.329	93.39	30.57
929.352	93.35	30.551
930.376	93.347	30.527
931.402	93.431	30.561
932.427	93.411	30.526
933.448	93.44	30.554
934.47	93.283	30.54
935.496	93.321	30.527
936.517	93.284	30.554
937.538	93.317	30.564
938.559	93.275	30.542
939.578	93.037	30.526
940.599	93.21	30.536
941.622	93.155	30.536
942.646	93.114	30.544
943.665	92.883	30.524
944.69	93.088	30.552
945.74	93.031	30.565
946.799	93.123	30.547
947.824	93.093	30.533
948.844	93.198	30.556
949.86	93.22	30.547
950.878	93.091	30.541
951.9	93.237	30.555
952.922	93.337	30.535
953.943	93.346	30.548
954.995	93.396	30.543
956.064	93.229	30.524
957.087	93.442	30.527
958.108	93.401	30.525
959.128	93.449	30.529
960.147	93.341	30.527
961.167	93.38	30.515
962.19	93.278	30.49
963.213	92.976	30.522
964.236	93.164	30.54
965.258	92.857	30.533
966.277	93.131	30.521
967.3	93.1	30.545
968.323	93.082	30.512
969.346	93.101	30.524
970.371	93.141	30.493
971.393	92.992	30.534
972.414	93.044	30.519
973.436	93.09	30.525
974.458	92.547	30.534
975.479	93.136	30.529
976.502	92.883	30.509
977.533	92.893	30.508
978.558	92.85	30.515
979.579	92.998	30.524
980.603	92.832	30.524
981.623	92.782	30.515
982.646	92.805	30.503
983.668	92.628	30.557
984.757	92.721	30.521
985.843	92.942	30.524
986.864	92.949	30.536
987.885	92.917	30.518
988.905	93.014	30.524
989.931	93.072	30.53
990.955	93.143	30.54
991.977	92.917	30.527
993.001	93.092	30.519
994.027	93.009	30.528
995.05	93.084	30.516
996.072	92.797	30.501
997.095	92.8	30.517
998.119	92.875	30.527
999.141	92.982	30.5
1000.166	92.895	30.5
1001.192	92.988	30.518
1002.217	92.881	30.526
1003.239	92.815	30.511
1004.265	92.909	30.533
1005.294	92.894	30.481
1006.32	92.712	30.521
1007.34	92.875	30.506
1008.38	92.885	30.507
1009.426	92.602	30.491
1010.45	92.482	30.491
1011.468	92.369	30.499
1012.493	92.604	30.504
1013.523	92.45	30.537
1014.552	92.707	30.533
1015.577	92.785	30.508
1016.605	92.513	30.509
1017.631	92.672	30.502
1018.679	92.371	30.515
1019.729	92.333	30.519
1020.755	92.606	30.495
1021.784	92.54	30.527
1022.813	92.289	30.505
1023.841	92.897	30.482
1024.869	92.92	30.473
1025.896	92.797	30.527
1026.92	92.911	30.507
1027.946	92.769	30.499
1028.975	92.803	30.487
1030.006	92.721	30.505
1031.035	92.744	30.503
1032.062	92.486	30.507
1033.085	92.471	30.545
1034.111	92.307	30.51
1035.136	92.507	30.502
1036.16	92.564	30.482
1037.184	92.289	30.544
1038.21	92.604	30.505
1039.235	92.432	30.5
1040.257	92.329	30.507
1041.277	92.571	30.51
1042.301	92.355	30.514
1043.325	92.054	30.483
1044.352	91.646	30.509
1045.378	91.996	30.471
1046.408	92.298	30.49
1047.432	92.304	30.501
1048.458	91.909	30.487
1049.482	92.237	30.504
1050.509	92.253	30.494
1051.537	92.474	30.488
1052.568	92.207	30.489
1053.593	92.411	30.487
1054.614	92.227	30.503
1055.633	92.412	30.524
1056.665	92.348	30.472
1057.683	92.427	30.502
1058.704	92.311	30.498
1059.725	92.578	30.494
1060.746	92.039	30.504
