%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  955.092464E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,0.07493403,0.20610908,0.6569629,-4.99404603,-0.01775133,-0.30093702,0.00131959,0,0,0.95509246
1,-0.3253546,0.04804997,0.31720414,-3.98409249,0.00576871,-0.23026233,0.00114179,0,0,0.95509246
1,0.23504949,-0.03097959,0,-3.01578625,-0.01103132,-0.18255691,0.00105288,0,0,0.95509246
1,-0.00512369,0.28513863,0.77271673,-2.08912735,0.0024087,-0.12601715,0.00025276,0,0,0.95509246
1,-0.08518142,0.04804997,0.31720414,-1.00628968,-0.0009513,-0.06771053,0.00016385,0,0,0.95509246
1,-0.24529688,-0.03097959,0,0.03490071,0.0024087,-0.00056957,0.00034166,0,0,0.95509246
1,0.5552804,0.44319774,0.96336543,1.01361994,-0.02111133,0.05597018,-0.00063627,0,0,0.95509246
1,0.15499176,0.04804997,0.31720414,2.02357519,0.01920873,0.13547921,-0.00063627,0,0,0.95509246
1,0.07493403,0.04804997,0.31720414,3.0960022,0.01584873,0.20438703,-0.00063627,0,0,0.95509246
1,0.15499176,0.28513863,0.77271673,4.05389846,-0.00767131,0.2485587,-0.00072517,0,0,0.95509246
1,-0.00512369,0.28513863,0.77271673,6.06339907,0.00912872,0.3616382,-0.00090298,0,0,0.95509246
1,-0.16523915,0.20610908,0.6569629,6.97964844,0.02928875,0.41111047,-0.00054737,0,0,0.95509246
1,-0.00512369,0.44319774,0.96336543,8.05207699,0.02256874,0.46588335,-0.00072517,0,0,0.95509246
1,0.23504949,0.28513863,0.77271673,9.00997462,0.03600876,0.5595273,-0.00036956,0,0,0.95509246
1,-0.24529688,0.12707952,0.51585789,9.98869638,0.03600876,0.59839837,-0.00054737,0,0,0.95509246
1,1.51597314,1.15446373,1.55482829,11.01947812,0.05616879,0.66200558,-0.00054737,0,0,0.95509246
1,-0.08518142,0.04804997,0.31720414,12.06067212,0.0628888,0.72384592,-0.00001395,0,0,0.95509246
1,-0.24529688,-0.03097959,0,13.02898282,0.07296882,0.78215252,0.00007495,0,0,0.95509246
1,-0.00512369,0.20610908,0.6569629,14.02852964,0.08304884,0.8528272,-0.00019176,0,0,0.95509246
1,0.15499176,-0.03097959,0,15.06972457,0.08304884,0.89699886,-0.00028066,0,0,0.95509246
1,-0.00512369,-0.11000914,0,15.96515247,0.10992888,0.95000487,0.00034166,0,0,0.95509246
1,-0.24529688,0.52222729,1.04573603,17.02717191,0.13008891,1.01537893,0.00060837,0,0,0.95509246
1,0.07493403,-0.11000914,0,18.06836778,0.13680892,1.08251987,0.00060837,0,0,0.95509246
1,-1.2059896,-0.18903869,0,-0.00674691,-0.00431131,0.01356537,-0.0016142,0,0,0.95509246
