%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  949.360845E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,313.9658396,296.485268,24.99199349,-5.01012212,-1.54631582,-0.07319535,-0.04216113,0,0,0.94936085
1,315.2467683,297.591686,25.03858239,-3.98975666,-1.33463541,-0.0219562,-0.03744927,0,0,0.94936085
1,313.8057235,295.8530292,24.96533223,-2.99021471,-1.05239487,0.01868174,-0.03158168,0,0,0.94936085
1,312.0444466,295.37885,24.94531759,-2.04273198,-0.77351435,0.05578596,-0.02544738,0,0,0.94936085
1,309.5626474,292.691835,24.83159655,-1.03277758,-0.5181539,0.0964239,-0.0201132,0,0,0.94936085
1,332.6994244,312.9234803,25.67547079,-0.00199909,-0.25943345,0.15119678,-0.01433451,0,0,0.94936085
1,311.0036921,292.2966858,24.81482892,1.12248689,0.012727,0.18123353,-0.00891143,0,0,0.94936085
1,312.1245047,293.798253,24.87848582,2.01791116,0.21432733,0.2254052,-0.00411067,0,0,0.94936085
1,304.1987591,285.7372085,24.53481223,3.02786671,0.49320776,0.26250941,0.00211253,0,0,0.94936085
1,307.8814287,288.5822829,24.65665577,3.99617489,0.73512812,0.26957688,0.00646878,0,0,0.94936085
1,306.6805581,288.8984023,24.6701568,5.03736678,0.99048849,0.31728229,0.01251418,0,0,0.94936085
1,309.8028215,291.5063873,24.78125961,6.06814706,1.2794489,0.34025156,0.01838177,0,0,0.94936085
1,309.9629376,289.9257903,24.7139842,7.04686801,1.48776918,0.35615337,0.02273802,0,0,0.94936085
1,308.762067,289.1354918,24.68027772,7.9735296,1.77000954,0.37382204,0.02905013,0,0,0.94936085
1,316.9279873,297.3545964,25.02860635,9.02513462,2.17993004,0.41799371,0.03616237,0,0,0.94936085
1,310.1230537,290.08385,24.72071998,10.03509222,2.4050503,0.44626359,0.0402519,0,0,0.94936085
1,308.1216028,287.6339247,24.61610827,11.01381431,2.68729061,0.47453346,0.04505266,0,0,0.94936085
1,317.8886838,297.591686,25.03858239,11.99253668,2.99641093,0.50810393,0.05083136,0,0,0.94936085
1,317.4883936,297.5126562,25.03525749,13.033731,3.3660113,0.5363738,0.0580325,0,0,0.94936085
1,324.6936183,302.5705672,25.24716856,14.07492565,3.6919316,0.58054547,0.06665609,0,0,0.94936085
1,325.734373,302.8076568,25.25705826,15.02241305,3.98761185,0.58407921,0.07359052,0,0,0.94936085
1,323.7329216,301.543179,25.20426832,16.03237245,4.32025211,0.61411594,0.08096947,0,0,0.94936085
1,326.0546052,303.9931048,25.30644883,16.96944846,4.63945235,0.63531835,0.08585914,0,0,0.94936085
1,325.734373,302.1754179,25.2306771,17.97940846,4.90489253,0.69715869,0.08905964,0,0,0.94936085
