%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  965.932781E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,316.1030689,298.7063231,24.86931099,-5.15522221,-0.09461357,-0.06272786,-0.02493507,0,0,0.96593278
1,317.2238816,298.785353,24.87260066,-3.94744271,-0.04421348,-0.02032305,-0.01800064,0,0,0.96593278
1,318.1845782,299.4966217,24.9021881,-2.96872454,0.01290661,0.0521185,-0.00866584,0,0,0.96593278
1,311.6198186,291.9097556,24.58475303,-1.97959421,0.09354674,0.11395885,-0.00128689,0,0,0.96593278
1,322.1874807,302.6578162,25.03326474,-1.02169931,0.16074684,0.16873173,0.00573644,0,0,0.96593278
1,327.7114866,307.2415485,25.22211595,0.01949109,0.22794694,0.22527148,0.01409332,0,0,0.96593278
1,324.2689901,304.8706524,25.12461152,1.03985798,0.31866708,0.25707509,0.02342813,0,0,0.96593278
1,323.1481773,303.2900551,25.0593978,2.01857751,0.3925872,0.30831423,0.02991805,0,0,0.96593278
1,319.3854489,298.785353,24.87260066,3.10141647,0.49674735,0.35425277,0.03996408,0,0,0.96593278
1,318.0244621,297.7579648,24.829801,4.15302001,0.55050743,0.40372505,0.04565387,0,0,0.96593278
1,318.5048104,297.9160245,24.83639037,4.99638545,0.62442754,0.45143045,0.05418856,0,0,0.96593278
1,318.9851587,298.6272932,24.86602089,5.97510609,0.68490763,0.51503766,0.06370118,0,0,0.96593278
1,328.9123575,307.5576679,25.23508808,7.06835821,0.76554775,0.55920933,0.07259148,0,0,0.96593278
1,321.146726,299.4966217,24.9021881,8.01584365,0.82602783,0.62281654,0.08183739,0,0,0.96593278
1,324.3490482,302.9739356,25.04633468,8.9425055,0.96714803,0.68819061,0.09277246,0,0,0.96593278
1,316.9837075,296.5725169,24.78032493,9.9316392,1.07130817,0.73412915,0.0997069,0,0,0.96593278
1,327.6314285,305.8980407,25.16690982,10.94159707,1.35354855,0.78536828,0.11259784,0,0,0.96593278
1,331.4742155,307.6366978,25.23833007,11.88908359,1.54170879,0.84367488,0.11704299,0,0,0.96593278
1,329.3126478,306.7673692,25.20264524,13.00316149,1.75674906,0.92495075,0.11482041,0,0,0.96593278
1,323.7886418,302.2626669,25.01691772,13.94023664,2.15994954,1.00269288,0.11828763,0,0,0.96593278
1,321.4669582,299.8127411,24.91532679,15.12719888,2.29098969,1.04509768,0.12495536,0,0,0.96593278
1,325.2296868,302.1046071,25.01037592,15.92891923,2.64715007,1.08043501,0.13544592,0,0,0.96593278
1,315.1423724,294.6758004,24.70095709,16.90764303,2.83531027,1.11930607,0.13642385,0,0,0.96593278
1,316.263185,294.6758004,24.70095709,18.02172261,3.09067052,1.19881507,0.14229146,0,0,0.96593278
