%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  963.638205E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,-0.10311435,-0.02845064,0,-5.00362385,0.05789073,-0.34074175,0.00009256,0,0,0.9636382
1,-0.02305663,0.05057891,0.32399831,-3.98325865,0.05453073,-0.29126946,0.00009256,0,0,0.9636382
1,0.21711656,0.12960847,0.51865036,-3.02536452,0.0410907,-0.24356404,0.00027037,0,0,0.9636382
1,0.13705883,0.05057891,0.32399831,-2.00499875,0.01757067,-0.14992007,-0.00035195,0,0,0.9636382
1,0.29717429,0.44572668,0.96181669,-0.9638089,0.0410907,-0.09514718,-0.00061866,0,0,0.9636382
1,0.53734747,0.28766758,0.77268672,-0.02673777,0.0410907,0.00379738,-0.00044085,0,0,0.9636382
1,0.0570011,0.05057891,0.32399831,0.99362886,0.02429068,0.04443533,-0.00017414,0,0,0.9636382
1,0.13705883,-0.02845064,0,1.95152432,0.05789073,0.12394435,-0.00017414,0,0,0.9636382
1,-0.18317208,-0.10748019,0,3.07601063,0.04445071,0.1804841,-0.00017414,0,0,0.9636382
1,0.13705883,0.28766758,0.77268672,4.01308283,0.08477077,0.26706059,-0.00017414,0,0,0.9636382
1,-0.34328754,-0.10748019,0,4.97097912,0.07805076,0.3200666,-0.00088537,0,0,0.9636382
1,-0.10311435,0.05057891,0.32399831,6.05381871,0.08477077,0.38190695,-0.00026305,0,0,0.9636382
1,-0.26322981,0.05057891,0.32399831,7.05336326,0.08813078,0.4649497,0.00071488,0,0,0.9636382
1,-0.02305663,0.05057891,0.32399831,7.94878882,0.07469076,0.50735451,0.00000366,0,0,0.9636382
1,0.29717429,0.12960847,0.51865036,8.91709813,0.08813078,0.59039725,0.00000366,0,0,0.9636382
1,-0.02305663,-0.18650975,0,10.06241056,0.08813078,0.65400446,0.00053708,0,0,0.9636382
1,0.0570011,0.12960847,0.51865036,11.0411324,0.08813078,0.71761167,0.0011594,0,0,0.9636382
1,0.0570011,0.12960847,0.51865036,12.06150228,0.09485079,0.7847526,0.00151501,0,0,0.9636382
1,-0.02305663,-0.02845064,0,12.9673411,0.07805076,0.84835981,0.00195953,0,0,0.9636382
1,0.0570011,0.05057891,0.32399831,14.09183101,0.08477077,0.91020014,0.00178172,0,0,0.9636382
1,-0.10311435,-0.18650975,0,14.96643453,0.0982108,0.97910794,0.00213733,0,0,0.9636382
1,0.29717429,0.20863802,0.65804368,16.10133706,0.09149078,1.02151274,0.00284856,0,0,0.9636382
1,-0.02305663,0.12960847,0.51865036,17.01758893,0.11165082,1.09395428,0.00240404,0,0,0.9636382
1,-0.18317208,-0.2655393,0,17.97548888,0.12509084,1.15579461,0.00302636,0,0,0.9636382
