%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  962.906839E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,-0.10695712,0.22001828,0.67600863,-5.09175007,-0.00144525,-0.35805609,0.00011808,0,0,0.96290684
1,-0.0268994,-0.09609994,0,-3.98808976,-0.01152526,-0.29444886,-0.00059315,0,0,0.96290684
1,0.05315833,0.14098872,0.54114675,-3.0822551,-0.00480525,-0.2326085,-0.00014863,0,0,0.96290684
1,-0.18701485,-0.01707038,0,-1.98900607,-0.01152526,-0.15663321,0.00002917,0,0,0.96290684
1,-0.18701485,-0.25415904,0,-0.99987572,-0.00816526,-0.08595851,-0.00059315,0,0,0.96290684
1,-0.0268994,-0.3331886,0,-0.00033318,-0.00144525,-0.01175009,-0.00041534,0,0,0.96290684
1,-0.0268994,0.22001828,0.67600863,0.97838582,-0.00144525,0.0483234,-0.00059315,0,0,0.96290684
1,-0.10695712,0.22001828,0.67600863,1.99875273,0.00863477,0.12253182,-0.00077095,0,0,0.96290684
1,-0.26707258,-0.01707038,0,3.05035567,0.03887482,0.18437217,-0.00059315,0,0,0.96290684
1,-0.10695712,-0.25415904,0,4.06031127,0.01199477,0.25504686,0.00029588,0,0,0.96290684
1,-0.0268994,0.22001828,0.67600863,4.94532414,0.01535478,0.30275227,0.00020698,0,0,0.96290684
1,0.05315833,0.06195917,0.35873658,6.02816373,0.01199477,0.37696068,-0.00050424,0,0,0.96290684
1,-0.0268994,-0.01707038,0,7.07976789,0.02543479,0.4458685,-0.00068205,0,0,0.96290684
1,0.29333152,-0.01707038,0,8.08972465,0.03887482,0.51124257,-0.00005973,0,0,0.96290684
1,0.13321606,0.06195917,0.35873658,8.96432663,0.0287948,0.58898472,0.00002917,0,0,0.96290684
1,0.21327379,0.29904783,0.78812153,10.06799134,0.03215481,0.65435879,0.00029588,0,0,0.96290684
1,-0.42718803,0.06195917,0.35873658,11.08836092,0.05903485,0.73033407,0.00020698,0,0,0.96290684
1,-0.26707258,-0.09609994,0,11.99419948,0.03887482,0.78510694,0.00029588,0,0,0.96290684
1,-0.18701485,-0.09609994,0,13.0041577,0.05231484,0.85224787,0.00065149,0,0,0.96290684
1,-0.0268994,0.29904783,0.78812153,14.02452817,0.05567484,0.92292254,0.00065149,0,0,0.96290684
1,0.13321606,-0.17512949,0,15.00325115,0.05231484,0.97416168,0.00100711,0,0,0.96290684
1,0.05315833,0.22001828,0.67600863,16.06527004,0.06239485,1.03423514,0.00100711,0,0,0.96290684
1,-0.42718803,-0.09609994,0,17.08564144,0.0892749,1.10490981,0.00225175,0,0,0.96290684
1,-0.26707258,-0.17512949,0,18.00189357,0.0926349,1.1738176,0.00198504,0,0,0.96290684
