%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  959.274501E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,0.24785873,0.11886045,0.49780841,-4.99904418,0.01260706,-0.32240818,-0.00011912,0,0,0.9592745
1,0.00768554,0.03983089,0.28817319,-4.05156192,0.00588705,-0.25173348,0.0002365,0,0,0.9592745
1,0.00768554,-0.35531687,0,-3.01037233,0.01260706,-0.19696059,-0.00056363,0,0,0.9592745
1,-0.15242991,0.11886045,0.49780841,-2.05247765,0.01260706,-0.13335337,-0.00020802,0,0,0.9592745
1,0.167801,0.19789,0.64232596,-0.98005177,0.00924706,-0.06267868,-0.00038582,0,0,0.9592745
1,0.00768554,0.11886045,0.49780841,0.01949109,0.0327671,0.00622915,-0.00047473,0,0,0.9592745
1,0.24785873,0.11886045,0.49780841,1.07109377,0.02268708,0.07160323,-0.00003021,0,0,0.9592745
1,0.08774327,0.11886045,0.49780841,2.04981339,0.0327671,0.13874418,0.00014759,0,0,0.9592745
1,0.08774327,0.27691956,0.75983687,3.03894519,0.04956712,0.20588514,0.0003254,0,0,0.9592745
1,-0.07237219,0.11886045,0.49780841,4.06972494,0.01260706,0.25712428,0.00059211,0,0,0.9592745
1,-0.07237219,-0.11822821,0,4.98597387,0.03948711,0.32956583,0.00014759,0,0,0.9592745
1,0.08774327,0.11886045,0.49780841,5.88139919,0.02268708,0.39847364,0.00059211,0,0,0.9592745
1,0.24785873,0.43497867,0.9523082,7.07877062,0.02940709,0.47444892,0.00076991,0,0,0.9592745
1,0.167801,0.19789,0.64232596,8.03666806,0.0361271,0.54865733,0.00085882,0,0,0.9592745
1,0.08774327,0.11886045,0.49780841,9.06744931,0.02604708,0.60696394,0.00148114,0,0,0.9592745
1,0.00768554,0.35594911,0.86146474,9.9941115,0.03948711,0.66173681,0.00094772,0,0,0.9592745
1,0.08774327,0.03983089,0.28817319,11.05612916,0.0327671,0.73594522,0.00121443,0,0,0.9592745
1,0.00768554,0.03983089,0.28817319,12.01402772,0.07644717,0.80661989,0.00157004,0,0,0.9592745
1,0.32791645,0.27691956,0.75983687,13.06563407,0.03948711,0.86139276,0.00219236,0,0,0.9592745
1,0.167801,-0.03919866,0,14.065181,0.07308716,0.92676682,0.00237017,0,0,0.9592745
1,0.00768554,-0.11822821,0,15.00225651,0.06972716,0.99037402,0.00281468,0,0,0.9592745
1,0.00768554,-0.03919866,0,16.02262793,0.07644717,1.04161316,0.00352591,0,0,0.9592745
1,-0.07237219,-0.03919866,0,17.03258771,0.08652718,1.12112215,0.003437,0,0,0.9592745
1,0.08774327,0.11886045,0.49780841,18.02172387,0.08988719,1.18826308,0.00397042,0,0,0.9592745
