%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  962.312282E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,326.7136438,308.3106653,25.31344522,-4.99746001,-0.16445977,-0.06016707,-0.03351815,0,0,0.96231228
1,320.8694057,303.5688732,25.11803161,-3.95627102,-0.10061966,-0.00362731,-0.0258725,0,0,0.96231228
1,319.8286511,301.356037,25.02631643,-3.05043635,-0.05357959,0.05644617,-0.01858246,0,0,0.96231228
1,321.1095799,302.3043954,25.06566403,-2.06130629,0.03378055,0.11651966,-0.00889204,0,0,0.96231228
1,319.4283608,300.9608877,25.00990333,-0.95764505,0.1278607,0.19602868,-0.00089077,0,0,0.96231228
1,318.7878964,300.4076787,24.98690687,0.01066179,0.19506081,0.23843349,0.0071994,0,0,0.96231228
1,317.5870257,298.5899919,24.91119762,0.9893808,0.22194085,0.26670336,0.01457834,0,0,0.96231228
1,329.1954437,309.4961134,25.36206336,1.96810007,0.35298105,0.32324311,0.0223129,0,0,0.96231228
1,321.9902185,302.8576044,25.0885883,2.96764345,0.43698118,0.37271539,0.03102539,0,0,0.96231228
1,314.3847039,295.5078275,24.78229246,3.98801093,0.53106132,0.42748826,0.03867105,0,0,0.96231228
1,316.8665033,297.404544,24.86169781,4.97714296,0.70578158,0.4787274,0.0461389,0,0,0.96231228
1,321.9902185,301.1189474,25.01646986,6.03915872,0.96450194,0.52466594,0.05529591,0,0,0.96231228
1,319.748593,299.7754398,24.96059926,7.04911518,1.10226213,0.58650629,0.06480853,0,0,0.96231228
1,327.2740502,306.2558887,25.22895182,7.95495267,1.29042239,0.64657976,0.07512127,0,0,0.96231228
1,317.5870257,296.0610365,24.80547861,8.96490969,1.51218268,0.70488637,0.08241132,0,0,0.96231228
1,325.1925407,303.1737239,25.10167848,10.09981021,1.88850314,0.7773279,0.09779154,0,0,0.96231228
1,324.1517859,302.0673058,25.05583292,11.03688431,2.22114353,0.81796584,0.10694855,0,0,0.96231228
1,327.7543985,305.1494706,25.18333796,12.00519449,2.44626378,0.86037064,0.11486092,0,0,0.96231228
1,325.672889,304.1220823,25.14090813,12.97350494,2.75202411,0.92397784,0.11637227,0,0,0.96231228
1,328.0746308,306.4929783,25.2387155,14.08758291,3.02418438,1.02468924,0.1201062,0,0,0.96231228
1,327.4354476,303.6858379,24.9426375,14.95927241,1.52020112,1.05209208,0.11575651,0,0,0.97626964
1,324.5520762,301.1979773,25.01975248,15.97214554,3.59874491,1.12540064,0.13041896,0,0,0.96231228
1,324.311902,300.3286488,24.98361993,17.03416473,3.89778517,1.15543737,0.13646436,0,0,0.96231228
1,326.1532374,301.7511863,25.04271878,17.99206468,4.26066545,1.2225783,0.14117622,0,0,0.96231228
