%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  966.373189E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,-0.27924135,0.27439061,0.75357622,-5.03685985,-0.00797619,-0.30392003,-0.00033864,0,0,0.96637319
1,-0.43935681,-0.19978671,0,-4.0164944,-0.00125618,-0.27034955,0.00010587,0,0,0.96637319
1,-0.35929908,0.03730195,0.27784867,-3.01695246,-0.0180562,-0.19967485,0.00010587,0,0,0.96637319
1,-0.19918363,0.19536106,0.63586008,-1.96535074,0.00882384,-0.14136823,0.00028368,0,0,0.96637319
1,-0.1191259,0.27439061,0.75357622,-0.94498442,0.02562387,-0.06715981,0.00055039,0,0,0.96637319
1,-0.27924135,-0.0417276,0,0.02332267,0.01890386,-0.00178572,0.00019478,0,0,0.96637319
1,-0.1191259,-0.12075716,0,0.93957048,0.00546384,0.04945343,0.00010587,0,0,0.96637319
1,-0.35929908,-0.0417276,0,2.06405675,-0.00125618,0.12189498,0.00055039,0,0,0.96637319
1,-0.1191259,-0.0417276,0,2.98030509,0.00210383,0.201404,0.00055039,0,0,0.96637319
1,-0.51941454,-0.0417276,0,4.08396818,-0.00125618,0.26501122,0.00037258,0,0,0.96637319
1,-0.83964545,-0.67396403,0,5.02104088,0.00882384,0.32861843,0.00037258,0,0,0.96637319
1,-0.03906817,0.03730195,0.27784867,5.96852577,0.00882384,0.39045877,0.00117271,0,0,0.96637319
1,0.12104728,0.1163315,0.49067195,7.10342559,-0.00125618,0.45583285,0.00126161,0,0,0.96637319
1,-0.03906817,-0.0417276,0,8.05091105,0.00882384,0.53710873,0.00161722,0,0,0.96637319
1,-0.1191259,0.43244972,0.9460419,8.96716097,0.03234388,0.6077834,0.00135051,0,0,0.96637319
1,-0.27924135,-0.0417276,0,9.97711855,0.02562387,0.65018821,0.00179503,0,0,0.96637319
1,-0.75958772,0.1163315,0.49067195,11.02872419,0.02898387,0.72969721,0.00188393,0,0,0.96637319
1,-0.43935681,-0.27881627,0,11.99703462,0.01890386,0.78623695,0.00206174,0,0,0.96637319
1,-0.27924135,0.03730195,0.27784867,12.94452144,0.03570388,0.85691162,0.00241735,0,0,0.96637319
1,-0.19918363,0.19536106,0.63586008,13.93365632,0.02898387,0.91521822,0.00250625,0,0,0.96637319
1,-0.27924135,0.35342016,0.85524043,14.95402734,0.04242389,0.97529168,0.00321748,0,0,0.96637319
1,-0.35929908,-0.19978671,0,15.91192695,0.02562387,1.04243261,0.00366199,0,0,0.96637319
1,-0.03906817,0.35342016,0.85524043,16.96353445,0.04242389,1.10427294,0.00357309,0,0,0.96637319
1,-0.03906817,-0.0417276,0,17.99431836,0.04242389,1.1802482,0.00455102,0,0,0.96637319
