%Sampling Frequency (Hz): 250
%Filter Frequency (Hz): 10
%Air Density (kg/m^3):  942.057763E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,311.70948321,294.55946831,25.00706512,-4.95231548,-0.09923897,-0.06830443,-0.02330503,0.00000000,0.00000000,0.94205776
1.00000000,315.23203706,296.37715497,25.08410406,-3.95277376,-0.05555890,-0.01176468,-0.01592609,0.00000000,0.00000000,0.94205776
1.00000000,315.39215315,297.08842368,25.11418541,-3.04693883,0.01500121,0.05007567,-0.00881385,0.00000000,0.00000000,0.94205776
1.00000000,287.13166963,270.13924819,23.94804551,-1.95368948,0.05868128,0.09071362,0.00105438,0.00000000,0.00000000,0.94205776
1.00000000,310.34849654,292.03051304,24.89948400,-1.05826596,0.12924139,0.15962143,0.00887784,0.00000000,0.00000000,0.94205776
1.00000000,312.18983145,293.92722948,24.98021328,0.00374829,0.17964147,0.21086058,0.01536775,0.00000000,0.00000000,0.94205776
1.00000000,307.78663937,288.55319971,24.75079646,1.00329139,0.29388164,0.24443105,0.02354682,0.00000000,0.00000000,0.94205776
1.00000000,314.03116641,294.48043846,25.00371022,2.06530625,0.35772174,0.29567020,0.03208151,0.00000000,0.00000000,0.94205776
1.00000000,314.75168880,294.87558773,25.02048024,2.92949506,0.42492184,0.35751054,0.04043839,0.00000000,0.00000000,0.94205776
1.00000000,310.18838047,291.16118469,24.86239548,4.04357009,0.48876193,0.40168221,0.04728392,0.00000000,0.00000000,0.94205776
1.00000000,318.59447501,298.19484169,25.16090713,5.05352627,0.59292209,0.45645509,0.05581860,0.00000000,0.00000000,0.94205776
1.00000000,318.11412672,296.69327440,25.09747800,5.99059928,0.64332216,0.52006230,0.06444219,0.00000000,0.00000000,0.94205776
1.00000000,318.75459111,298.19484169,25.16090713,6.97973217,0.67356220,0.55716650,0.07182114,0.00000000,0.00000000,0.94205776
1.00000000,311.70948321,290.68700560,24.84214203,8.05216079,0.73068228,0.63137491,0.08284511,0.00000000,0.00000000,0.94205776
1.00000000,318.91470720,298.35290141,25.16757458,9.03088234,0.84156244,0.69144838,0.09582495,0.00000000,0.00000000,0.94205776
1.00000000,318.59447501,296.93036397,25.10750378,10.00960418,0.88524250,0.73738691,0.10169255,0.00000000,0.00000000,0.94205776
1.00000000,319.23493940,296.85133411,25.10416230,11.02997405,0.99612265,0.78332545,0.11147188,0.00000000,0.00000000,0.94205776
1.00000000,319.79534575,298.35290141,25.16757458,12.01910841,1.10028279,0.85753385,0.11200530,0.00000000,0.00000000,0.94205776
1.00000000,323.87830643,302.06730487,25.32375433,12.98741916,1.24812299,0.94057658,0.11369446,0.00000000,0.00000000,0.94205776
1.00000000,316.67308187,293.53208022,24.96341621,13.95573019,1.32204309,0.99534945,0.11262762,0.00000000,0.00000000,0.94205776
1.00000000,319.71528770,296.37715497,25.08410406,14.94486541,1.45980326,1.03068678,0.12196244,0.00000000,0.00000000,0.94205776
1.00000000,318.11412672,294.95461758,25.02383289,15.97564873,1.58076341,1.08899337,0.12951920,0.00000000,0.00000000,0.94205776
1.00000000,315.23203706,293.45305037,24.96005543,17.02725629,1.68828355,1.12609757,0.13716486,0.00000000,0.00000000,0.94205776
1.00000000,314.99186293,291.95148319,24.89611460,18.02680438,1.86972376,1.20560656,0.14125440,0.00000000,0.00000000,0.94205776
