%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  951.604922E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,315.323625,298.0842006,25.02972839,-5.04152451,-1.54073468,-0.05715196,-0.04210176,0,0,0.95160492
1,315.4036831,298.1632305,25.03304619,-4.07321851,-1.28873419,-0.02181461,-0.03614527,0,0,0.95160492
1,314.7632187,296.5826333,24.96660651,-2.97996948,-0.9796136,0.02235707,-0.02956645,0,0,0.95160492
1,311.8811292,294.9230064,24.89665403,-2.03248672,-0.69737308,0.07359622,-0.02272092,0,0,0.95160492
1,316.0441474,298.4793499,25.04631297,-0.99129659,-0.41849259,0.10893356,-0.01756455,0,0,0.95160492
1,316.3643796,298.0842006,25.02972839,0.00824623,-0.1933722,0.15310524,-0.01214148,0,0,0.95160492
1,319.5667015,299.7438277,25.09931,1.01820124,0.08886826,0.19197632,-0.00574046,0,0,0.95160492
1,311.8811292,293.500469,24.83653794,2.01774462,0.31734863,0.23791486,-0.00093971,0,0,0.95160492
1,316.6045537,298.2422603,25.03636354,3.22552659,0.59958906,0.2679516,0.0051057,0,0,0.95160492
1,314.9233348,296.5826333,24.96660651,4.07930375,0.81126938,0.30505581,0.00972865,0,0,0.95160492
1,315.9640894,295.9503945,24.93998108,5.09967185,1.1035898,0.31742388,0.01559624,0,0,0.95160492
1,319.5667015,300.2970367,25.12246104,6.0992164,1.39255019,0.34216002,0.02155274,0,0,0.95160492
1,318.766121,297.847111,25.01977236,7.08834932,1.64455053,0.35982869,0.02697582,0,0,0.95160492
1,317.7253664,297.6890513,25.01313281,7.9317155,1.9368709,0.3916323,0.03337684,0,0,0.95160492
1,310.9204327,290.5763645,24.71250675,9.04579214,2.29303132,0.4393377,0.03942224,0,0,0.95160492
1,312.7617676,292.4730809,24.79303012,10.02451397,2.51479157,0.45170577,0.04297836,0,0,0.95160492
1,323.0892558,301.7195742,25.18189456,11.08653159,2.84407193,0.49411058,0.04937937,0,0,0.95160492
1,319.2464693,299.1115888,25.07282549,12.0131943,3.14983224,0.51707985,0.05506916,0,0,0.95160492
1,320.7675723,299.8228575,25.10261859,13.08562449,3.47911256,0.55065032,0.06182579,0,0,0.95160492
1,323.4895461,300.6131561,25.13568063,14.01228775,3.71767277,0.58598766,0.06831571,0,0,0.95160492
1,315.6438572,295.4762153,24.91999334,15.08471858,3.979753,0.60365633,0.07445001,0,0,0.95160492
1,324.2100686,301.0873353,25.155497,16.0322063,4.47031339,0.6107238,0.08476276,0,0,0.95160492
1,317.8054244,295.8713646,24.9366509,17.09422583,4.59127347,0.6584292,0.08689643,0,0,0.95160492
1,319.3265274,297.847111,25.01977236,18.04171412,4.83655365,0.69730027,0.08947462,0,0,0.95160492
