%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  947.507717E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,314.3155346,296.8867406,25.03335284,-5.06792875,-1.56998917,-0.06628196,-0.04294731,0,0,0.94750772
1,315.1961731,298.309278,25.09325502,-3.90179684,-1.3314287,-0.01327594,-0.03725753,0,0,0.94750772
1,314.7158248,295.9383823,24.9933383,-3.04802145,-1.05254816,0.01499394,-0.03112322,0,0,0.94750772
1,312.9545479,294.9109942,24.94991678,-2.02765547,-0.77030763,0.06446622,-0.02543344,0,0,0.94750772
1,313.8351864,295.8593524,24.99000086,-0.93440589,-0.51494717,0.1139385,-0.01974365,0,0,0.94750772
1,313.4348961,295.7012927,24.98332465,0.03390116,-0.22934668,0.15457645,-0.01414276,0,0,0.94750772
1,315.5964633,296.2545017,25.00668359,1.0230323,0.00585372,0.21111619,-0.00898639,0,0,0.94750772
1,310.8730388,291.9868896,24.82591681,2.04339944,0.24777412,0.24998727,-0.00445234,0,0,0.94750772
1,316.3169857,297.0448003,25.04001572,3.03253114,0.5568946,0.29062521,0.00212648,0,0,0.94750772
1,308.3912396,291.1965911,24.79229684,3.86548437,0.7517749,0.30652702,0.00701614,0,0,0.94750772
1,309.8322843,290.8804717,24.77883609,4.9691477,1.00713527,0.34363123,0.01252812,0,0,0.94750772
1,312.6343157,293.7255464,24.89972095,5.98951599,1.3834558,0.37366797,0.01919584,0,0,0.94750772
1,316.2369277,296.5706211,25.02002177,7.00988459,1.58169606,0.38603603,0.02355209,0,0,0.94750772
1,319.8395399,300.4430842,25.18284113,8.09272506,1.95801655,0.42667398,0.0297753,0,0,0.94750772
1,317.3577404,297.2818899,25.05000671,8.94650337,2.18985683,0.43904204,0.03466496,0,0,0.94750772
1,317.4377984,297.0448003,25.04001572,10.00852059,2.45529714,0.49558179,0.03919901,0,0,0.94750772
1,315.1161151,295.3061434,24.9666263,10.97683069,2.77449749,0.50794986,0.04506661,0,0,0.94750772
1,313.9953024,294.3577852,24.92650464,11.9763769,3.05001778,0.55035466,0.04933395,0,0,0.94750772
1,321.3606429,299.1786065,25.12979162,13.01757117,3.43305816,0.57685767,0.05742412,0,0,0.94750772
1,317.5178564,296.8867406,25.03335284,13.96505825,3.60441832,0.612195,0.0626694,0,0,0.94750772
1,318.0782628,297.3609197,25.05333615,14.98542924,3.89673858,0.63339741,0.07040396,0,0,0.94750772
1,314.3155346,294.1206956,24.91646413,15.95374078,4.23945887,0.65813354,0.0776051,0,0,0.94750772
1,314.3155346,293.2513673,24.87961426,17.05740803,4.47465905,0.67933594,0.08249477,0,0,0.94750772
1,314.8759409,295.1480837,24.95994384,17.97366037,4.85433932,0.74471002,0.08667321,0,0,0.94750772
