%Sampling Frequency (Hz): 5000
%Filter Frequency (Hz): 1000
%Air Density (kg/m^3):  951.464088E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,289.09325030,273.59591691,23.98134865,-0.05984163,60.69910141,-5.83629587,0.05603753,0.00000000,0.00000000,0.95146409
1.00000000,289.41348235,273.91203622,23.99519897,-0.08066480,60.69910141,-5.79389685,0.05737088,0.00000000,0.00000000,0.95146409
1.00000000,289.65365639,273.91203622,23.99519897,-0.10148798,60.69910141,-5.80096335,0.05919313,0.00000000,0.00000000,0.95146409
1.00000000,289.81377241,273.83300639,23.99173714,-0.15354591,60.69910141,-5.83629587,0.06163762,0.00000000,0.00000000,0.95146409
1.00000000,289.97388844,273.83300639,23.99173714,-0.11189956,60.69910141,-5.83452924,0.06394877,0.00000000,0.00000000,0.95146409
1.00000000,289.81377241,273.67494673,23.98481198,-0.07025322,60.69910141,-5.80272998,0.06763772,0.00000000,0.00000000,0.95146409
1.00000000,289.97388844,273.67494673,23.98481198,-0.05984163,60.69910141,-5.77093071,0.06790439,0.00000000,0.00000000,0.95146409
1.00000000,290.21406248,273.83300639,23.99173714,-0.08066480,60.69910141,-5.78594703,0.06497101,0.00000000,0.00000000,0.95146409
1.00000000,290.45423652,273.59591691,23.98134865,-0.08066480,60.69910141,-5.81686299,0.06154873,0.00000000,0.00000000,0.95146409
1.00000000,290.69441056,273.51688708,23.97788483,-0.10148798,60.69910141,-5.83894581,0.05954870,0.00000000,0.00000000,0.95146409
1.00000000,290.61435254,273.67494673,23.98481198,-0.08066480,60.69910141,-5.85661207,0.05848201,0.00000000,0.00000000,0.95146409
1.00000000,290.69441056,273.67494673,23.98481198,-0.05984163,60.69910141,-5.85837870,0.05781533,0.00000000,0.00000000,0.95146409
1.00000000,314.55170301,297.77904866,25.01876491,-0.13272274,60.69910141,-25.98338885,0.75094540,0.00000000,0.00000000,0.95146409
1.00000000,314.47164497,297.62098895,25.01212411,-0.14313432,60.69910141,-26.00723968,0.74907866,0.00000000,0.00000000,0.95146409
1.00000000,314.63176106,297.70001881,25.01544473,-0.15354591,60.69910141,-26.01872341,0.74730081,0.00000000,0.00000000,0.95146409
1.00000000,314.71181910,297.62098895,25.01212411,-0.13272274,60.69910141,-26.02137350,0.74645633,0.00000000,0.00000000,0.95146409
1.00000000,315.11210932,297.54195909,25.00880305,-0.11189956,60.69910141,-26.00105613,0.74494515,0.00000000,0.00000000,0.95146409
1.00000000,315.59245758,297.93710838,25.02540395,-0.12231115,60.69910141,-26.01430659,0.74258950,0.00000000,0.00000000,0.95146409
1.00000000,316.07280585,298.09516809,25.03204123,-0.10148798,60.69910141,-26.05405797,0.74045607,0.00000000,0.00000000,0.95146409
1.00000000,316.23292194,297.77904866,25.01876491,-0.13272274,60.69910141,-26.07967554,0.73681147,0.00000000,0.00000000,0.95146409
1.00000000,316.55315412,297.70001881,25.01544473,-0.14313432,60.69910141,-26.04522433,0.73458916,0.00000000,0.00000000,0.95146409
1.00000000,316.63321217,298.09516809,25.03204123,-0.12231115,60.69910141,-26.02137350,0.73512252,0.00000000,0.00000000,0.95146409
1.00000000,316.79332826,298.33225767,25.04199385,-0.09107639,60.69910141,-26.01518996,0.73467805,0.00000000,0.00000000,0.95146409
1.00000000,317.03350240,298.64837710,25.05525786,-0.14313432,60.69910141,-25.98868904,0.73578921,0.00000000,0.00000000,0.95146409
1.00000000,317.59390873,298.09516809,25.03204123,-0.15354591,60.69910141,-25.95688794,0.73721149,0.00000000,0.00000000,0.95146409
1.00000000,317.91414091,298.17419795,25.03535921,-0.14313432,60.69910141,-25.95865467,0.73774485,0.00000000,0.00000000,0.95146409
1.00000000,317.75402482,298.09516809,25.03204123,-0.15354591,60.69910141,-25.98338885,0.73801153,0.00000000,0.00000000,0.95146409
1.00000000,317.27367654,298.33225767,25.04199385,-0.12231115,60.69910141,-25.96307149,0.73761151,0.00000000,0.00000000,0.95146409
1.00000000,317.19361849,298.49031738,25.04862674,-0.13272274,60.69910141,-25.90211939,0.73818931,0.00000000,0.00000000,0.95146409
1.00000000,317.43379263,298.33225767,25.04199385,-0.14313432,60.69910141,-25.89770257,0.74014495,0.00000000,0.00000000,0.95146409
1.00000000,317.59390873,298.49031738,25.04862674,-0.14313432,60.69910141,-25.91978666,0.74370065,0.00000000,0.00000000,0.95146409
1.00000000,317.51385068,298.49031738,25.04862674,-0.15354591,60.69910141,-25.93303712,0.74627854,0.00000000,0.00000000,0.95146409
1.00000000,317.51385068,298.72740696,25.05857277,-0.14313432,60.69910141,-25.93127039,0.74685634,0.00000000,0.00000000,0.95146409
1.00000000,317.27367654,298.49031738,25.04862674,-0.14313432,60.69910141,-25.92332012,0.74676745,0.00000000,0.00000000,0.95146409
1.00000000,317.19361849,298.41128753,25.04531051,-0.13272274,60.69910141,-25.89151903,0.74747859,0.00000000,0.00000000,0.95146409
1.00000000,317.11356045,298.72740696,25.05857277,-0.13272274,60.69910141,-25.87473512,0.74770082,0.00000000,0.00000000,0.95146409
1.00000000,316.95344435,298.72740696,25.05857277,-0.13272274,60.69910141,-25.87473512,0.74734525,0.00000000,0.00000000,0.95146409
1.00000000,339.44975935,318.56390464,25.87718795,-0.14313432,60.69910141,-28.02308491,0.50764768,0.00000000,0.00000000,0.95146409
1.00000000,339.20958512,318.95905406,25.89323212,-0.15354591,60.69910141,-28.02308491,0.50880328,0.00000000,0.00000000,0.95146409
1.00000000,339.12952705,319.03808395,25.89643976,-0.14313432,60.69910141,-28.02308491,0.51009220,0.00000000,0.00000000,0.95146409
1.00000000,338.80929475,319.03808395,25.89643976,-0.14313432,60.69910141,-28.02308491,0.51098112,0.00000000,0.00000000,0.95146409
1.00000000,338.96941090,318.72196441,25.88360681,-0.14313432,60.69910141,-28.02308491,0.51164781,0.00000000,0.00000000,0.95146409
1.00000000,338.96941090,318.72196441,25.88360681,-0.15354591,60.69910141,-28.02308491,0.51000331,0.00000000,0.00000000,0.95146409
1.00000000,339.20958512,318.80099429,25.88681565,-0.14313432,60.69910141,-28.02308491,0.50729212,0.00000000,0.00000000,0.95146409
1.00000000,339.20958512,318.80099429,25.88681565,-0.12231115,60.69910141,-28.02308491,0.50395868,0.00000000,0.00000000,0.95146409
1.00000000,339.44975935,318.95905406,25.89323212,-0.13272274,60.69910141,-28.02308491,0.50235863,0.00000000,0.00000000,0.95146409
