%Sampling Frequency (Hz): 250
%Filter Frequency (Hz): 10
%Air Density (kg/m^3):  964.930423E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,321.18003229,302.47004257,25.03849275,-5.01595232,-0.20549454,-0.08023201,-0.02883240,0.00000000,0.00000000,0.96493042
1.00000000,320.29939372,302.31198284,25.03194979,-4.01641074,-0.16181446,-0.02192539,-0.02065333,0.00000000,0.00000000,0.96493042
1.00000000,319.73898736,301.91683352,25.01558492,-2.94398562,-0.07445431,0.04521556,-0.01114071,0.00000000,0.00000000,0.96493042
1.00000000,325.10287699,306.10541643,25.18851158,-2.02773866,-0.02069423,0.10528904,-0.00322835,0.00000000,0.00000000,0.96493042
1.00000000,322.14072893,303.41840095,25.07771461,-0.97613674,0.04314588,0.15829506,0.00370608,0.00000000,0.00000000,0.96493042
1.00000000,317.25718784,297.88631061,24.84804764,-0.00782975,0.10362598,0.20953421,0.01179625,0.00000000,0.00000000,0.96493042
1.00000000,323.26154170,303.33937108,25.07444847,1.00212513,0.21450616,0.25900648,0.02086435,0.00000000,0.00000000,0.96493042
1.00000000,321.42020645,301.36362448,24.99265610,2.00166839,0.25818623,0.29611069,0.02859891,0.00000000,0.00000000,0.96493042
1.00000000,321.74043866,302.23295298,25.02867767,3.03244767,0.38250643,0.36501851,0.03722250,0.00000000,0.00000000,0.96493042
1.00000000,318.77829076,299.07175850,24.89744034,4.12569876,0.48330658,0.39682211,0.04620170,0.00000000,0.00000000,0.96493042
1.00000000,322.14072893,300.96847517,24.97626549,5.01071180,0.55050669,0.44806125,0.05278052,0.00000000,0.00000000,0.96493042
1.00000000,316.29649128,296.46377318,24.78864649,6.13519927,0.62106679,0.52403653,0.06042617,0.00000000,0.00000000,0.96493042
1.00000000,320.93985814,300.81041544,24.96970623,7.04103667,0.68154689,0.57880940,0.07047221,0.00000000,0.00000000,0.96493042
1.00000000,317.01701370,296.22668361,24.77873245,8.09264131,0.72522695,0.62828168,0.07829568,0.00000000,0.00000000,0.96493042
1.00000000,332.62833485,309.81982038,25.34087444,9.00889116,0.84954714,0.69365575,0.09207564,0.00000000,0.00000000,0.96493042
1.00000000,327.02427040,305.55220735,25.16574032,9.89390545,0.92010724,0.73075995,0.09918788,0.00000000,0.00000000,0.96493042
1.00000000,320.93985814,299.38787794,24.91059518,10.91427515,1.00074736,0.79966776,0.10585561,0.00000000,0.00000000,0.96493042
1.00000000,323.50171586,301.52168421,24.99920934,11.92423322,1.16874759,0.85090689,0.11394578,0.00000000,0.00000000,0.96493042
1.00000000,323.82194808,301.28459462,24.98937884,13.02789908,1.32330781,0.92688216,0.11270114,0.00000000,0.00000000,0.96493042
1.00000000,324.22223837,301.28459462,24.98937884,13.94415026,1.44090797,0.97635443,0.11599055,0.00000000,0.00000000,0.96493042
1.00000000,323.18148364,300.88944531,24.97298607,15.08946458,1.70298831,1.03996162,0.12292499,0.00000000,0.00000000,0.96493042
1.00000000,327.02427040,304.44578921,25.12013587,15.99530437,1.84746850,1.07529896,0.12683672,0.00000000,0.00000000,0.96493042
1.00000000,326.54392204,305.23608788,25.15271891,17.03649984,2.19690893,1.12300435,0.13777180,0.00000000,0.00000000,0.96493042
1.00000000,330.14653482,306.89571513,25.22100630,18.03604779,2.48250926,1.19897961,0.14630649,0.00000000,0.00000000,0.96493042
