%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  943.951323E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,310.5765044,294.1175354,24.96322304,-5.01187139,-2.16642271,-0.21844551,-0.03751947,0,0,0.94395132
1,308.2548213,290.561192,24.81184173,-3.97068213,-1.92453643,-0.17516346,-0.03156383,0,0,0.94395132
1,312.5779554,295.1449235,25.00678481,-3.01278775,-1.68768948,-0.12481495,-0.02676375,0,0,0.94395132
1,318.6623669,299.8867149,25.20686361,-2.06530501,-1.41388772,-0.0815329,-0.02143034,0,0,0.94395132
1,319.2227732,300.993133,25.25332057,-0.97205538,-1.1266479,-0.03736754,-0.01418579,0,0,0.94395132
1,314.3392323,295.7771623,25.03355437,-0.06621972,-0.87300341,0.01209766,-0.00894127,0,0,0.94395132
1,317.3814381,297.4367893,25.10368867,0.98538289,-0.59248273,0.05007986,-0.00271895,0,0,0.94395132
1,311.2970267,292.2208189,24.88260095,1.97451434,-0.39091101,0.08452883,0.00137,0,0,0.94395132
1,310.7366205,292.2208189,24.88260095,2.99488181,-0.08687371,0.12427765,0.00737009,0,0,0.94395132
1,315.460045,296.1723116,25.05027083,4.06730917,0.14829323,0.14636033,0.01252573,0,0,0.94395132
1,314.5794065,295.935222,25.04024229,5.09808918,0.44561139,0.1808093,0.01861471,0,0,0.94395132
1,317.221322,296.4094012,25.06029535,6.03516218,0.73956997,0.19494221,0.02452591,0,0,0.94395132
1,314.4993484,295.8561922,25.03689856,7.11800241,0.98313562,0.23115779,0.02932599,0,0,0.94395132
1,315.0597547,293.9594756,24.95651448,7.96136859,1.27205484,0.25235716,0.03470385,0,0,0.94395132
1,317.4614961,297.4367893,25.10368867,9.06503328,1.6332038,0.30182235,0.04083728,0,0,0.94395132
1,316.1005093,296.0932817,25.04692843,10.03334317,1.90364554,0.31242203,0.04657071,0,0,0.94395132
1,312.2577232,291.9837293,24.87250482,11.01206527,2.16064915,0.35570407,0.05017077,0,0,0.94395132
1,314.8996386,294.5126846,24.97998656,11.99078766,2.45964677,0.38750311,0.05563752,0,0,0.94395132
1,324.3464886,303.0479095,25.33937182,13.09445367,2.88630623,0.41665224,0.064571,0,0,0.94395132
1,318.2620766,296.4094012,25.06029535,14.05235276,3.10131569,0.44668467,0.07070443,0,0,0.94395132
1,320.8239342,298.8593268,25.1636482,14.97901628,3.37007749,0.45993427,0.0784379,0,0,0.94395132
1,320.5837601,298.8593268,25.1636482,16.05144741,3.68251305,0.48555017,0.08457133,0,0,0.94395132
1,320.5837601,299.3335059,25.18360299,16.96769952,4.09237468,0.50498292,0.09154923,0,0,0.94395132
1,319.0626571,297.7529087,25.11702538,17.92559973,4.22507577,0.55709801,0.09248258,0,0,0.94395132
