%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  946.897918E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,0.26258935,0.0278184,0.24239827,-5.11915547,-0.84612717,-0.46047172,0.00425893,0,0,0.94689792
1,0.34264708,0.34393662,0.8523199,-4.01549489,-0.83772835,-0.40482335,0.00434782,0,0,0.94689792
1,0.26258935,0.42296617,0.94518373,-3.01595294,-0.83100929,-0.34299184,0.00372559,0,0,0.94689792
1,0.4227048,0.18587751,0.62658045,-2.04764641,-0.81589141,-0.2899934,0.00341448,0,0,0.94689792
1,0.4227048,0.10684796,0.47505788,-0.97522059,-0.82764976,-0.20961244,0.00341448,0,0,0.94689792
1,0.34264708,0.18587751,0.62658045,0.10761746,-0.80917235,-0.15131416,0.0032367,0,0,0.94689792
1,0.66287799,0.42296617,0.94518373,1.07592484,-0.80581282,-0.0824162,0.00301447,0,0,0.94689792
1,0.10247389,-0.05121115,0,2.04423248,-0.80077353,-0.02941778,0.00314781,0,0,0.94689792
1,0.4227048,0.34393662,0.8523199,3.03336423,-0.797414,0.02888049,0.00252557,0,0,0.94689792
1,0.34264708,-0.1302407,0,4.01208433,-0.78565565,0.08099561,0.00328114,0,0,0.94689792
1,0.18253162,0.34393662,0.8523199,5.01162855,-0.78397588,0.14459371,0.00305892,0,0,0.94689792
1,0.50276253,0.0278184,0.24239827,6.01117306,-0.76381871,0.20819181,0.00243668,0,0,0.94689792
1,0.50276253,0.0278184,0.24239827,7.06277749,-0.76045918,0.26119023,0.00301447,0,0,0.94689792
1,0.34264708,0.10684796,0.47505788,8.08314645,-0.74198177,0.31860518,0.00301447,0,0,0.94689792
1,0.18253162,0.34393662,0.8523199,9.10351572,-0.72518412,0.39545287,0.00350337,0,0,0.94689792
1,0.10247389,0.10684796,0.47505788,10.0405898,-0.71846506,0.44580136,0.00288114,0,0,0.94689792
1,0.50276253,0.26490706,0.74801479,11.07137159,-0.70166742,0.49791646,0.00265891,0,0,0.94689792
1,0.50276253,0.18587751,0.62658045,11.99803427,-0.70670671,0.56063124,0.00341448,0,0,0.94689792
1,0.26258935,0.58102528,1.10779891,12.99758083,-0.67983048,0.6215794,0.00288114,0,0,0.94689792
1,0.26258935,0.10684796,0.47505788,13.99712768,-0.66975189,0.67987764,0.00359226,0,0,0.94689792
1,0.34264708,0.34393662,0.8523199,15.04873458,-0.65463401,0.73640927,0.00328114,0,0,0.94689792
1,0.34264708,0.18587751,0.62658045,16.02745813,-0.6411959,0.79735742,0.00390337,0,0,0.94689792
1,0.34264708,0.0278184,0.24239827,16.98535806,-0.62775778,0.84947251,0.00390337,0,0,0.94689792
1,0.50276253,0.26490706,0.74801479,18.01614199,-0.60088155,0.90953736,0.00354781,0,0,0.94689792
