%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  944.359756E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,-0.06981034,0.13782754,0.54027425,-5.05993532,-0.01618526,-0.31092693,0.00124063,0,0,0.94435976
1,0.01024739,0.2168571,0.67769313,-3.99792173,-0.00274524,-0.26322151,0.00141843,0,0,0.94435976
1,-0.06981034,-0.17829067,0,-2.97755545,-0.00610524,-0.20491488,0.0004405,0,0,0.94435976
1,-0.22992579,-0.02023157,0,-2.06130792,0.00397477,-0.13070646,0.0004405,0,0,0.94435976
1,0.09030512,0.29588665,0.79160576,-1.03052917,-0.00946525,-0.07770044,-0.00000401,0,0,0.94435976
1,-0.14986807,0.2168571,0.67769313,-0.05180967,-0.01282526,-0.01586009,0.00017379,0,0,0.94435976
1,0.01024739,-0.09926112,0,1.06226498,0.00061477,0.07248327,-0.00018182,0,0,0.94435976
1,-0.22992579,-0.09926112,0,1.97851356,0.00061477,0.11488808,-0.00018182,0,0,0.94435976
1,-0.06981034,0.13782754,0.54027425,2.97805774,-0.00274524,0.15199229,0.00079611,0,0,0.94435976
1,-0.5501567,-0.25732023,0,4.02966182,0.00733478,0.23856878,-0.00044853,0,0,0.94435976
1,0.09030512,-0.33634978,0,5.0708543,0.01741479,0.28450732,0.00017379,0,0,0.94435976
1,-0.22992579,-0.02023157,0,5.96628008,0.04093483,0.3392802,-0.00018182,0,0,0.94435976
1,-0.14986807,-0.17829067,0,7.04912087,0.02749481,0.42232295,-0.00000401,0,0,0.94435976
1,0.09030512,0.05879799,0.35288036,8.07990232,0.04429484,0.48416329,-0.00044853,0,0,0.94435976
1,0.09030512,-0.17829067,0,9.03780052,0.06109487,0.52303436,0.00026269,0,0,0.94435976
1,-0.39004125,-0.09926112,0,10.0477587,0.05437486,0.58840844,-0.00000401,0,0,0.94435976
1,2.09174833,1.40230041,1.72332343,11.00565745,0.0812549,0.64848191,0.0003516,0,0,0.94435976
1,1.05099785,0.84909353,1.34098533,11.95314453,0.09133492,0.69972105,0.00070721,0,0,0.94435976
1,-0.06981034,0.13782754,0.54027425,13.07763504,0.10477494,0.76156138,0.00079611,0,0,0.94435976
1,1.29117104,0.69103442,1.20975131,14.0042988,0.11149495,0.82340172,0.00070721,0,0,0.94435976
1,-0.5501567,-0.25732023,0,15.03508239,0.11485495,0.87287399,0.00150734,0,0,0.94435976
1,-0.06981034,-0.17829067,0,15.95133474,0.15181501,0.95768359,0.00177404,0,0,0.94435976
1,0.09030512,0.2168571,0.67769313,17.0758266,0.15853503,1.00538898,0.00106282,0,0,0.94435976
1,-0.22992579,0.05879799,0.35288036,17.96084362,0.17197505,1.05486125,0.00150734,0,0,0.94435976
