%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  941.683615E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,311.7754514,294.8635746,25.02494052,-5.02919679,-1.48571473,-0.06014967,-0.04098989,0,0,0.94168362
1,308.5731299,292.2555895,24.91402546,-3.96718374,-1.24715426,-0.01421112,-0.03574461,0,0,0.94168362
1,310.1742906,293.045888,24.94768816,-2.96764177,-0.94475369,0.02465996,-0.0293436,0,0,0.94168362
1,309.9341165,292.1765597,24.91065668,-2.10345421,-0.72971329,0.06529791,-0.02480955,0,0,0.94168362
1,307.8526076,291.0701418,24.86344595,-1.09349981,-0.4508328,0.11830393,-0.01760842,0,0,0.94168362
1,310.4945228,291.465291,24.88031721,0.05180964,-0.1652323,0.16600934,-0.01236314,0,0,0.94168362
1,304.8904603,285.9332018,24.64306852,0.98888129,0.06996809,0.20488042,-0.00613994,0,0,0.94168362
1,313.9370185,295.732903,25.06180313,2.00924848,0.30180846,0.23491716,-0.0020504,0,0,0.94168362
1,310.894813,292.0975298,24.90728746,2.93590874,0.56052886,0.2649539,0.0041728,0,0,0.94168362
1,311.5352773,293.9942463,24.98802354,3.98751225,0.7856492,0.29675751,0.00879576,0,0,0.94168362
1,312.7361479,294.0732761,24.99138188,4.87252535,1.04100958,0.32326051,0.01493006,0,0,0.94168362
1,315.5381794,296.286112,25.08523295,6.01783675,1.39717007,0.36389845,0.02035314,0,0,0.94168362
1,313.3766122,293.045888,24.94768816,7.04861734,1.57861031,0.37803339,0.02533171,0,0,0.94168362
1,314.2572507,295.1796941,25.03835139,8.04816245,1.98517083,0.4045364,0.03297736,0,0,0.94168362
1,306.491621,287.2767091,24.70089556,9.07894365,2.20357109,0.46107614,0.03733361,0,0,0.94168362
1,312.0156255,292.8878283,24.94095925,10.07848935,2.5597315,0.46991048,0.0430234,0,0,0.94168362
1,313.8569605,293.2829776,24.95777811,10.99473983,2.77813174,0.50878155,0.04702403,0,0,0.94168362
1,319.4610237,298.4199182,25.17540086,11.9942861,3.11077209,0.53705142,0.05342505,0,0,0.94168362
1,318.4202691,297.7086494,25.14538081,13.04589238,3.40309238,0.56708816,0.05947045,0,0,0.94168362
1,318.4202691,296.839321,25.10864091,14.0558512,3.6416526,0.59005743,0.06667159,0,0,0.94168362
1,317.0592823,296.3651419,25.08857828,15.00333862,3.90709283,0.6183273,0.0729837,0,0,0.94168362
1,318.9006174,296.286112,25.08523295,16.03412195,4.34725319,0.64306343,0.08294084,0,0,0.94168362
1,318.6604432,295.3377538,25.04505413,17.02325776,4.6261334,0.6713333,0.08685257,0,0,0.94168362
1,317.3795145,294.9426045,25.02829391,17.88745034,4.78741351,0.72080558,0.0876527,0,0,0.94168362
