%Sampling Frequency (Hz): 250
%Filter Frequency (Hz): 10
%Air Density (kg/m^3):  938.677218E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,308.46937414,291.82882814,24.93566499,-5.04160731,-0.11981631,-0.04418902,-0.02693487,0.00000000,0.00000000,0.93867722
1.00000000,309.51012861,292.30300724,24.95591517,-4.07330140,-0.07949624,0.00881700,-0.01973373,0.00000000,0.00000000,0.93867722
1.00000000,311.67169565,293.88360427,25.02329742,-3.03211196,-0.01901615,0.07772482,-0.01253259,0.00000000,0.00000000,0.93867722
1.00000000,311.91186977,294.35778339,25.04347674,-2.03256981,0.04818396,0.13426457,-0.00462023,0.00000000,0.00000000,0.93867722
1.00000000,320.07779038,300.44308239,25.30101613,-0.93932027,0.14226411,0.18727058,0.00293652,0.00000000,0.00000000,0.93867722
1.00000000,314.87401732,295.14808193,25.07707285,-0.00224897,0.19266418,0.24381033,0.01120449,0.00000000,0.00000000,0.93867722
1.00000000,319.43732598,300.12696294,25.28770205,0.98688212,0.29346434,0.28444827,0.01947247,0.00000000,0.00000000,0.93867722
1.00000000,312.39221801,292.93524605,24.98288988,1.95518966,0.34050441,0.32861994,0.02658471,0.00000000,0.00000000,0.93867722
1.00000000,313.99337884,294.27875354,25.04011465,2.97555704,0.45138457,0.39046029,0.03663074,0.00000000,0.00000000,0.93867722
1.00000000,316.79541040,296.41255961,25.13073322,4.03757238,0.52866469,0.45053376,0.04400969,0.00000000,0.00000000,0.93867722
1.00000000,311.35146349,290.09017146,24.86127322,5.02670460,0.58242477,0.49117170,0.05094412,0.00000000,0.00000000,0.93867722
1.00000000,311.43152153,291.03852964,24.90187810,5.96377750,0.63954485,0.53180964,0.05930100,0.00000000,0.00000000,0.93867722
1.00000000,311.19134741,290.64338040,24.88496745,7.00496990,0.71346495,0.61661925,0.06916923,0.00000000,0.00000000,0.93867722
1.00000000,315.11419145,293.48845501,25.00646888,8.02533876,0.75042501,0.65549032,0.07743721,0.00000000,0.00000000,0.93867722
1.00000000,309.59018665,289.14181329,24.82060191,9.05611985,0.83442512,0.72263126,0.08588300,0.00000000,0.00000000,0.93867722
1.00000000,314.71390123,294.51584310,25.05019956,9.88907450,0.91842524,0.77210353,0.09521781,0.00000000,0.00000000,0.93867722
1.00000000,315.67459776,294.83196251,25.06363981,11.02397553,1.03602540,0.83571073,0.10641959,0.00000000,0.00000000,0.93867722
1.00000000,320.87837089,298.94151505,25.23771168,12.04434560,1.12674552,0.88341613,0.10944230,0.00000000,0.00000000,0.93867722
1.00000000,316.23500408,295.06905207,25.07371527,13.03348013,1.27794572,0.96999260,0.10784204,0.00000000,0.00000000,0.93867722
1.00000000,314.15349493,292.46106694,24.96266158,13.94973133,1.35522582,1.01063053,0.11050913,0.00000000,0.00000000,0.93867722
1.00000000,310.23065095,287.87733576,24.76626961,14.99092618,1.44930594,1.06363653,0.11646564,0.00000000,0.00000000,0.93867722
1.00000000,318.47662939,294.51584310,25.05019956,15.96964963,1.65762620,1.12724372,0.12473362,0.00000000,0.00000000,0.93867722
1.00000000,312.71245017,290.56435055,24.88158394,17.04208098,1.80546638,1.16788165,0.12962328,0.00000000,0.00000000,0.93867722
1.00000000,316.07488799,293.48845501,25.00646888,18.06245288,2.07426669,1.23502258,0.13842469,0.00000000,0.00000000,0.93867722
