%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  948.015135E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,312.2929461,294.7839131,24.93786401,-4.98071987,-1.28586683,-0.00625517,-0.03643788,0,0,0.94801513
1,314.4545133,296.9967491,25.03128876,-3.92911853,-1.10442648,0.03084904,-0.03234835,0,0,0.94801513
1,317.8169512,298.9724956,25.11441004,-2.99204776,-0.82890597,0.07678759,-0.02630295,0,0,0.94801513
1,313.1735846,295.2580923,24.95791304,-2.02374105,-0.60042556,0.11212493,-0.01999084,0,0,0.94801513
1,312.2128881,294.309734,24.91779884,-1.01378646,-0.36522514,0.14039481,-0.01519008,0,0,0.94801513
1,293.3191933,275.5796615,24.11187279,-0.01424349,-0.06954464,0.18633335,-0.00825565,0,0,0.94801513
1,285.3934501,266.9654106,23.73202845,0.99571168,0.15557572,0.21990383,-0.00336599,0,0,0.94801513
1,284.59287,266.807351,23.72500201,2.03690287,0.42101614,0.26760924,0.00170148,0,0,0.94801513
1,324.7019436,304.3465262,25.33912051,2.98438713,0.73349662,0.33121646,0.00765798,0,0,0.94801513
1,324.9421178,304.1094366,25.32924885,3.94228356,0.91493688,0.34005079,0.01165861,0,0,0.94801513
1,317.3366029,297.075779,25.03461891,5.04594717,1.25093736,0.3612532,0.01894865,0,0,0.94801513
1,310.051321,290.6743609,24.76342581,6.01425609,1.44917762,0.377155,0.02312709,0,0,0.94801513
1,316.6961385,297.1548088,25.03794862,7.04503686,1.76837804,0.41602608,0.03015042,0,0,0.94801513
1,311.5724238,290.7533907,24.76679198,8.08622987,2.00693833,0.45666402,0.03415106,0,0,0.94801513
1,315.4952678,295.4951818,24.96793151,8.97124418,2.34293873,0.47433269,0.03912962,0,0,0.94801513
1,309.4108567,290.0421221,24.73647999,10.03326166,2.61173903,0.49906882,0.044286,0,0,0.94801513
1,308.6903344,287.8292864,24.64193757,10.99116005,2.85029929,0.5432405,0.04819773,0,0,0.94801513
1,311.3322496,291.14854,24.78361596,11.96988261,3.15941961,0.57151037,0.05495435,0,0,0.94801513
1,317.3366029,297.075779,25.03461891,13.01107713,3.4618199,0.60154711,0.06019963,0,0,0.94801513
1,318.6175316,297.3918984,25.04793508,14.08350783,3.76758017,0.62274951,0.06962335,0,0,0.94801513
1,321.9799698,299.841824,25.15089638,14.9268759,4.10694046,0.65101938,0.07753572,0,0,0.94801513
1,319.3380541,296.8386894,25.02462713,15.96807134,4.45302073,0.67575552,0.08393673,0,0,0.94801513
1,325.182292,303.1610782,25.28972367,17.03009103,4.77894096,0.71462659,0.08909311,0,0,0.94801513
1,329.8256594,307.1125716,25.45400703,18.02963929,5.02758113,0.75349766,0.09078226,0,0,0.94801513
