%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  941.683615E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,-0.13001375,0.00379342,0.08975897,-5.06043246,0.00276798,-0.3022105,0.00132791,0,0,0.94168362
1,0.03010171,0.00379342,0.08975897,-3.98800753,0.01284799,-0.25450508,0.0010612,0,0,0.94168362
1,-0.04995602,0.16185253,0.58630316,-3.00928935,-0.00059203,-0.18559725,0.0009723,0,0,0.94168362
1,0.03010171,0.39894119,0.92048545,-1.99933521,-0.00395203,-0.14142556,0.0008834,0,0,0.94168362
1,-0.04995602,0.08282297,0.41940915,-1.01020459,-0.02075206,-0.0636834,0.00026107,0,0,0.94168362
1,-0.21007148,0.16185253,0.58630316,-0.05230941,0.02628802,-0.01597798,0.00034998,0,0,0.94168362
1,0.27027489,0.31991163,0.82428521,1.04094084,0.00276798,0.05646357,0.00052778,0,0,0.94168362
1,0.03010171,0.16185253,0.58630316,2.04048422,0.00948799,0.10063525,0.00043888,0,0,0.94168362
1,0.03010171,0.24088208,0.71526131,2.96714448,-0.01067205,0.17484367,-0.00018344,0,0,0.94168362
1,-0.04995602,0.08282297,0.41940915,3.96668841,0.00276798,0.23315029,-0.00009454,0,0,0.94168362
1,-0.2901292,-0.23329524,0,4.95582071,0.016208,0.28969004,-0.00027234,0,0,0.94168362
1,0.19021716,0.08282297,0.41940915,6.01783675,0.03300803,0.35859785,-0.00009454,0,0,0.94168362
1,0.03010171,0.08282297,0.41940915,7.00696963,0.02292801,0.40100266,-0.00009454,0,0,0.94168362
1,-0.13001375,-0.07523614,0,7.98569087,0.03972804,0.47874481,-0.00018344,0,0,0.94168362
1,0.03010171,0.39894119,0.92048545,9.06853171,0.03300803,0.53175082,-0.00000563,0,0,0.94168362
1,-0.13001375,0.16185253,0.58630316,10.08890128,0.05316806,0.59359116,-0.00018344,0,0,0.94168362
1,-0.37018693,0.16185253,0.58630316,11.02597565,0.0766881,0.6607321,-0.00027234,0,0,0.94168362
1,0.03010171,0.08282297,0.41940915,12.04634581,0.07332809,0.73140678,-0.00027234,0,0,0.94168362
1,-0.04995602,-0.07523614,0,13.02506849,0.06996809,0.77557845,-0.00018344,0,0,0.94168362
1,0.27027489,0.16185253,0.58630316,14.0766751,0.09684813,0.83565192,-0.00000563,0,0,0.94168362
1,0.27027489,-0.07523614,0,15.04498643,0.10356814,0.88335732,-0.00000563,0,0,0.94168362
1,-0.13001375,-0.07523614,0,16.06535781,0.11700816,0.94696452,0.00017217,0,0,0.94168362
1,0.19021716,0.24088208,0.71526131,17.00243384,0.12036817,0.99997052,0.00070559,0,0,0.94168362
1,0.19021716,0.24088208,0.71526131,17.8978623,0.15060822,1.06357772,0.0009723,0,0,0.94168362
