%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  957.744558E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,317.2290056,299.6445659,25.014588,-5.05893178,-0.13337674,-0.04365716,-0.03171175,0,0,0.95774456
1,314.7472062,297.3527,24.9187409,-3.94485957,-0.10313669,-0.02068788,-0.02459952,0,0,0.95774456
1,318.6700505,300.8300139,25.06402027,-3.07026059,-0.05273661,0.0446862,-0.0180207,0,0,0.95774456
1,317.1489476,299.1703868,24.99478772,-2.04989484,0.01782351,0.11359402,-0.00841918,0,0,0.95774456
1,312.8258132,294.6656849,24.80589682,-0.9774693,0.0783036,0.1630663,-0.00175146,0,0,0.95774456
1,318.5899924,299.7235958,25.01788653,0.01166133,0.14886371,0.23020725,0.00767225,0,0,0.95774456
1,315.2275545,296.7204612,24.89223538,1.03202796,0.21606382,0.27437893,0.015229,0,0,0.95774456
1,322.5128369,303.04285,25.15603395,2.03157106,0.31350397,0.32915181,0.02331917,0,0,0.95774456
1,316.6685993,296.9575507,24.90217825,3.12482166,0.38742408,0.36978975,0.03123153,0,0,0.95774456
1,316.4284251,297.0365806,24.90549167,4.0827177,0.45462418,0.42809636,0.03949951,0,0,0.95774456
1,317.0688895,297.1946403,24.91211716,5.00937824,0.55542433,0.46166683,0.0451004,0,0,0.95774456
1,322.4327789,300.5138944,25.05084787,6.07139401,0.62934444,0.52527404,0.05461301,0,0,0.95774456
1,321.6321983,301.304193,25.0837659,6.99805508,0.72342458,0.57828005,0.06545918,0,0,0.95774456
1,314.9073223,294.112476,24.78260044,8.13295494,0.8107847,0.62068485,0.07061555,0,0,0.95774456
1,321.8723725,300.1187451,25.03437262,9.00755693,1.01238498,0.69312639,0.0837732,0,0,0.95774456
1,318.7501085,297.5897896,24.92867321,10.09039779,1.23750529,0.751433,0.0927524,0,0,0.95774456
1,322.4327789,302.4106111,25.12977871,11.02747188,1.50294563,0.80090527,0.10439869,0,0,0.95774456
1,323.1533014,301.1461333,25.07718575,12.02701787,1.70454589,0.84861067,0.11239997,0,0,0.95774456
1,326.4356817,305.4927759,25.25751524,13.06821193,1.96998621,0.9157516,0.1135557,0,0,0.95774456
1,318.1096441,297.4317299,24.92205211,14.03652268,2.20518648,0.99879434,0.11186655,0,0,0.95774456
1,325.9553333,303.6750889,25.18226182,14.97359787,2.48742679,1.0535672,0.11711183,0,0,0.95774456
1,324.113998,301.2251632,25.08047604,16.04602869,2.72934704,1.095972,0.12395736,0,0,0.95774456
1,317.86947,296.3253119,24.87565508,17.08722399,3.13590745,1.14544427,0.13320328,0,0,0.95774456
1,320.6715017,298.7752375,24.9782755,18.01388808,3.39126768,1.1913828,0.13773733,0,0,0.95774456
