%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  944.176517E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,318.133982,300.4456123,25.22733263,-5.05343557,-1.57950802,-0.05243019,-0.04267109,0,0,0.94417652
1,322.3770587,304.634195,25.40257406,-3.96018687,-1.31070751,-0.01355911,-0.03653678,0,0,0.94417652
1,317.2533435,300.1294928,25.21405743,-3.05435198,-1.07550707,0.02884571,-0.03253615,0,0,0.94417652
1,317.0131693,299.0230748,25.1675391,-1.98192648,-0.7529465,0.06948365,-0.02533502,0,0,0.94417652
1,312.9302091,295.7038208,25.02746534,-1.1073268,-0.50430607,0.1154222,-0.01928962,0,0,0.94417652
1,325.0990326,306.2147924,25.46838954,0.00674691,-0.2254256,0.17196195,-0.01342202,0,0,0.94417652
1,293.79634,277.1318075,24.2287823,1.08958525,0.05681485,0.18433002,-0.00622088,0,0,0.94417652
1,315.6521826,296.8892686,25.0775815,2.03706907,0.26849518,0.24793724,-0.00275367,0,0,0.94417652
1,317.4935176,299.4972539,25.18748605,3.05743654,0.57425563,0.26737277,0.00355844,0,0,0.94417652
1,315.5631264,296.5213564,25.01258,4.008456,0.8115643,0.294576,0.00945631,0,0,0.94417652
1,313.4906154,294.9135222,24.99399874,5.03570086,1.0480163,0.33274686,0.0144935,0,0,0.94417652
1,321.5764782,301.8681498,25.28698477,6.01442152,1.34033669,0.35571613,0.02009439,0,0,0.94417652
1,311.6492804,292.6216565,24.89669121,7.05561401,1.57217698,0.3945872,0.02516186,0,0,0.94417652
1,312.9302091,293.7280744,24.94371465,7.9822756,1.87457735,0.41402274,0.03040713,0,0,0.94417652
1,310.768642,291.9894177,24.86978075,8.97140903,2.09633761,0.44936008,0.03503009,0,0,0.94417652
1,315.8923567,295.5457611,25.0207756,10.10630984,2.51633807,0.48293055,0.04232013,0,0,0.94417652
1,310.3683518,290.0136714,24.78549725,10.94967674,2.73809831,0.50236609,0.04543174,0,0,0.94417652
1,313.6507315,293.8071043,24.94707008,11.99087074,3.00353857,0.5447709,0.05076591,0,0,0.94417652
1,319.0946786,297.6795672,25.1109367,13.09453673,3.40001894,0.5765745,0.05903389,0,0,0.94417652
1,320.4556654,299.6553137,25.19413152,13.92749243,3.64865915,0.60484437,0.0650793,0,0,0.94417652
1,319.1747366,299.4972539,25.18748605,15.05198296,4.01153945,0.62781364,0.0740585,0,0,0.94417652
1,318.21404,297.205388,25.0909289,16.0307065,4.35425971,0.64724918,0.08170416,0,0,0.94417652
1,320.8559557,298.5488956,25.14757633,17.05107816,4.69361994,0.68788711,0.08819408,0,0,0.94417652
1,325.0990326,301.8681498,25.28698477,18.01939034,4.91202008,0.70732265,0.09077226,0,0,0.94417652
