%Sampling Frequency (Hz): 250
%Filter Frequency (Hz): 10
%Air Density (kg/m^3):  959.359089E-3
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1.00000000,319.04792358,300.56636941,25.03194486,-4.99679488,-0.08416167,-0.04679452,-0.02500763,0.00000000,0.00000000,0.95935909
1.00000000,321.84995536,303.17435489,25.14031018,-4.01807700,-0.07072165,0.01151210,-0.01869553,0.00000000,0.00000000,0.95935909
1.00000000,318.96786553,300.01316039,25.00889791,-3.02894695,0.01999850,0.07335245,-0.00909401,0.00000000,0.00000000,0.95935909
1.00000000,317.68693676,299.53898122,24.98912646,-2.00858094,0.08047859,0.12459160,-0.00127055,0.00000000,0.00000000,0.95935909
1.00000000,323.37105838,303.25338475,25.14358669,-0.95697893,0.13087867,0.17936448,0.00797536,0.00000000,0.00000000,0.95935909
1.00000000,321.20949094,301.35666803,25.06483231,0.02174006,0.19135876,0.22000242,0.01357625,0.00000000,0.00000000,0.95935909
1.00000000,317.84705286,299.30189165,24.97923487,0.99004741,0.30223893,0.28360963,0.02335557,0.00000000,0.00000000,0.95935909
1.00000000,314.72478908,294.16495098,24.76394689,2.02082649,0.35599901,0.32601444,0.03046781,0.00000000,0.00000000,0.95935909
1.00000000,318.24734310,299.06480207,24.96933936,2.99954630,0.46015916,0.37371985,0.04069165,0.00000000,0.00000000,0.95935909
1.00000000,328.09448377,306.73069889,25.28733272,3.96785446,0.57439933,0.42849273,0.04833731,0.00000000,0.00000000,0.95935909
1.00000000,316.72624020,295.82457792,24.83370555,5.00904634,0.64831944,0.47796500,0.05464942,0.00000000,0.00000000,0.95935909
1.00000000,318.40745919,297.24711533,24.89334310,5.95653122,0.72223954,0.53803847,0.06362862,0.00000000,0.00000000,0.95935909
1.00000000,316.08577584,295.50845850,24.82043330,7.00813562,0.76591961,0.56984208,0.06976293,0.00000000,0.00000000,0.95935909
1.00000000,318.16728505,297.08905561,24.88672377,8.01809262,0.92047982,0.65641855,0.08212045,0.00000000,0.00000000,0.95935909
1.00000000,326.41326452,304.67592233,25.20249098,9.03846186,1.15232013,0.72002576,0.09590041,0.00000000,0.00000000,0.95935909
1.00000000,320.72914263,300.25024997,25.01877777,10.04841946,1.28672031,0.75889683,0.10443510,0.00000000,0.00000000,0.95935909
1.00000000,322.49041978,301.67278748,25.07797521,10.97508186,1.58576069,0.82073716,0.11332541,0.00000000,0.00000000,0.95935909
1.00000000,322.09012952,299.61801108,24.99242279,12.00586392,1.69664082,0.89671243,0.11154735,0.00000000,0.00000000,0.95935909
1.00000000,320.80920069,299.85510067,25.00230916,13.02623435,1.90832108,0.96031963,0.11403663,0.00000000,0.00000000,0.95935909
1.00000000,320.72914263,298.27450348,24.93632597,14.00495730,2.22416144,1.01155876,0.11919301,0.00000000,0.00000000,0.95935909
1.00000000,319.68838798,298.59062291,24.94953657,15.01491639,2.53664177,1.07693282,0.12586073,0.00000000,0.00000000,0.95935909
1.00000000,325.13233560,301.27763817,25.06154551,15.97281602,2.85248210,1.11050329,0.13421762,0.00000000,0.00000000,0.95935909
1.00000000,321.52972315,299.45995136,24.98582970,16.98277570,3.04400228,1.15644182,0.14221890,0.00000000,0.00000000,0.95935909
1.00000000,322.25024562,299.69704094,24.99571868,17.95108785,3.55136274,1.23771768,0.14630844,0.00000000,0.00000000,0.95935909
