%Sampling Frequency (Hz): 250,,,,,,,,,,
%Filter Frequency (Hz): 10,,,,,,,,,,
%Air Density (kg/m^3):  952.372346E-3,,,,,,,,,,
%Port Number, Selector Pressure {P#-Pinf} (Pa), Airspeed Dynamic {qinf} (Pa),Calc Free Stream Velocity {Vinf} (m/s), Angle of Attack (deg), Normal (N), Axial (N), Pitching (Nm), BLP X (mm), BLP Y (mm), Air Density (kg/m^3)
1,-0.09286696,0.1492078,0.5597671,-5.07151061,0.00603487,-0.30535759,0.00112388,0,0,0.95237235
1,-0.01280924,-0.00885131,0,-4.01990949,0.00603487,-0.25765217,0.00103498,0,0,0.95237235
1,-0.09286696,-0.00885131,0,-3.11407462,0.00267487,-0.19581181,0.00139059,0,0,0.95237235
1,0.22736395,-0.16691042,0,-2.00000153,-0.00068514,-0.11453591,0.00041266,0,0,0.95237235
1,0.3874794,0.1492078,0.5597671,-1.06293045,-0.01076516,-0.07389796,0.00059046,0,0,0.95237235
1,0.22736395,0.1492078,0.5597671,0.03031947,-0.00404515,0.00561107,0.00112388,0,0,0.95237235
1,0.14730622,-0.00885131,0,1.04027445,0.00603487,0.05861708,0.00023485,0,0,0.95237235
1,0.30742167,0.07017824,0.38389535,1.98775826,0.01611489,0.12045744,0.00059046,0,0,0.95237235
1,0.22736395,-0.08788086,0,3.01853763,0.00267487,0.19113212,0.00023485,0,0,0.95237235
1,0.22736395,0.1492078,0.5597671,4.05972922,0.03963493,0.24413814,-0.00012076,0,0,0.95237235
1,0.22736395,0.1492078,0.5597671,5.13215689,0.01611489,0.28830981,0.00032376,0,0,0.95237235
1,0.22736395,-0.00885131,0,6.04840603,0.0228349,0.3589845,0.00041266,0,0,0.95237235
1,0.14730622,0.07017824,0.38389535,7.06877468,0.03627492,0.4013893,0.00032376,0,0,0.95237235
1,-0.17292469,-0.08788086,0,7.97461241,0.0261949,0.48089832,0.00023485,0,0,0.95237235
1,0.14730622,0.22823735,0.69231696,9.05745323,0.04971494,0.56570793,0.00005705,0,0,0.95237235
1,-0.01280924,-0.08788086,0,10.06741084,0.04299493,0.5992784,0.00023485,0,0,0.95237235
1,0.22736395,-0.00885131,0,11.04613293,0.07995499,0.67525368,0.00050156,0,0,0.95237235
1,0.30742167,-0.00885131,0,12.04567919,0.10011503,0.72472595,-0.00012076,0,0,0.95237235
1,-0.01280924,0.1492078,0.5597671,13.02440186,0.10011503,0.79716749,0.00014595,0,0,0.95237235
1,0.14730622,0.22823735,0.69231696,14.06559649,0.11019504,0.83780542,0.00050156,0,0,0.95237235
1,0.30742167,-0.00885131,0,15.0755556,0.13371508,0.89611203,0.00112388,0,0,0.95237235
1,0.06724849,-0.00885131,0,16.02304329,0.15051511,0.96148609,0.00050156,0,0,0.95237235
1,0.30742167,0.07017824,0.38389535,17.03300299,0.17067514,1.01979269,0.00103498,0,0,0.95237235
1,0.14730622,-0.16691042,0,18.03255104,0.16731513,1.07456556,0.00103498,0,0,0.95237235
